date,date_index,group
2018-01-10 07:33:15,129,"[20, 29, 34]"
2018-01-10 07:33:15,129,"[33, 32]"
2018-01-10 07:33:30,130,"[33, 32]"
2018-01-10 07:33:30,130,"[34, 29]"
2018-01-10 07:33:45,131,"[24, 21]"
2018-01-10 07:33:45,131,"[34, 29]"
2018-01-10 07:33:00,132,"[24, 14, 21]"
2018-01-10 07:33:00,132,"[34, 29]"
2018-01-10 07:34:15,133,"[20, 32, 33, 24]"
2018-01-10 07:34:15,133,"[34, 29]"
2018-01-10 07:34:30,134,"[24, 32]"
2018-01-10 07:34:45,135,"[24, 32]"
2018-01-10 07:34:45,135,"[33, 14, 21]"
2018-01-10 07:34:00,136,"[33, 29]"
2018-01-10 07:35:15,137,"[33, 29]"
2018-01-10 07:35:30,138,"[24, 32]"
2018-01-10 07:35:30,138,"[33, 29]"
2018-01-10 07:35:45,139,"[33, 29, 34]"
2018-01-10 07:35:00,140,"[20, 29, 14, 34, 33]"
2018-01-10 07:35:00,140,"[24, 32]"
2018-01-10 07:36:15,141,"[24, 29, 34]"
2018-01-10 07:36:30,142,"[34, 29]"
2018-01-10 07:36:45,143,"[34, 29]"
2018-01-10 07:37:15,145,"[34, 29, 21]"
2018-01-10 07:37:30,146,"[24, 29, 34]"
2018-01-10 07:37:00,148,"[20, 34, 24]"
2018-01-10 07:38:45,151,"[20, 24]"
2018-01-10 07:38:00,152,"[20, 34, 24]"
2018-01-10 07:39:15,153,"[20, 22, 24]"
2018-01-10 07:39:30,154,"[24, 14, 34]"
2018-01-10 07:39:45,155,"[20, 34]"
2018-01-10 07:39:00,156,"[20, 24]"
2018-01-10 07:40:15,157,"[20, 24]"
2018-01-10 07:40:15,157,"[14, 22]"
2018-01-10 07:40:30,158,"[20, 24]"
2018-01-10 07:40:30,158,"[14, 22]"
2018-01-10 07:41:15,161,"[34, 29]"
2018-01-10 07:41:30,162,"[33, 22, 14]"
2018-01-10 07:41:30,162,"[34, 29]"
2018-01-10 07:41:45,163,"[34, 29]"
2018-01-10 07:41:00,164,"[33, 14]"
2018-01-10 07:41:00,164,"[34, 29]"
2018-01-10 07:42:15,165,"[34, 29]"
2018-01-10 07:42:30,166,"[24, 14, 29]"
2018-01-10 07:42:45,167,"[34, 29]"
2018-01-10 07:43:15,169,"[34, 29]"
2018-01-10 07:43:30,170,"[34, 29]"
2018-01-10 07:43:45,171,"[34, 29]"
2018-01-10 07:43:00,172,"[34, 29]"
2018-01-10 07:44:15,173,"[24, 14]"
2018-01-10 07:44:15,173,"[34, 29]"
2018-01-10 07:44:45,175,"[34, 29]"
2018-01-10 07:44:00,176,"[24, 23]"
2018-01-10 07:44:00,176,"[34, 29]"
2018-01-10 07:45:15,177,"[24, 23]"
2018-01-10 07:45:30,178,"[24, 23]"
2018-01-10 07:45:30,178,"[14, 22]"
2018-01-10 07:45:45,179,"[24, 23]"
2018-01-10 07:45:45,179,"[14, 22]"
2018-01-10 07:45:00,180,"[24, 23]"
2018-01-10 07:46:15,181,"[24, 23]"
2018-01-10 07:46:15,181,"[34, 29]"
2018-01-10 07:46:30,182,"[24, 29, 27, 23, 34]"
2018-01-10 07:46:30,182,"[14, 22]"
2018-01-10 07:46:45,183,"[24, 23, 27]"
2018-01-10 07:46:45,183,"[34, 29]"
2018-01-10 07:46:45,183,"[14, 22]"
2018-01-10 07:46:00,184,"[24, 23]"
2018-01-10 07:46:00,184,"[34, 29, 27]"
2018-01-10 07:46:00,184,"[14, 22]"
2018-01-10 07:47:15,185,"[24, 23, 27]"
2018-01-10 07:47:15,185,"[34, 22, 14, 29]"
2018-01-10 07:47:30,186,"[24, 23]"
2018-01-10 07:47:30,186,"[34, 29, 27]"
2018-01-10 07:47:30,186,"[14, 22]"
2018-01-10 07:47:45,187,"[24, 23]"
2018-01-10 07:47:45,187,"[34, 29, 27, 22, 14]"
2018-01-10 07:47:00,188,"[24, 23]"
2018-01-10 07:47:00,188,"[34, 29, 27]"
2018-01-10 07:47:00,188,"[14, 22]"
2018-01-10 07:48:15,189,"[24, 23]"
2018-01-10 07:48:15,189,"[14, 22]"
2018-01-10 07:48:15,189,"[27, 29]"
2018-01-10 07:48:30,190,"[24, 29, 27, 23, 34, 33, 32]"
2018-01-10 07:48:30,190,"[14, 22]"
2018-01-10 07:48:45,191,"[24, 23, 33, 32]"
2018-01-10 07:48:45,191,"[34, 29]"
2018-01-10 07:48:00,192,"[24, 23, 33, 32]"
2018-01-10 07:48:00,192,"[34, 29]"
2018-01-10 07:49:15,193,"[20, 24, 23, 33, 32]"
2018-01-10 07:49:15,193,"[34, 29, 27]"
2018-01-10 07:49:30,194,"[20, 24, 14, 33, 32]"
2018-01-10 07:49:30,194,"[34, 29, 27]"
2018-01-10 07:49:45,195,"[20, 33, 32, 24]"
2018-01-10 07:49:45,195,"[34, 29, 27]"
2018-01-10 07:49:00,196,"[20, 24, 33, 32]"
2018-01-10 07:49:00,196,"[34, 29, 27]"
2018-01-10 07:50:15,197,"[20, 33, 24, 32]"
2018-01-10 07:50:15,197,"[34, 29, 27]"
2018-01-10 07:50:30,198,"[20, 24, 21, 33, 32]"
2018-01-10 07:50:30,198,"[27, 29]"
2018-01-10 07:50:45,199,"[20, 32, 33, 24]"
2018-01-10 07:50:45,199,"[27, 29]"
2018-01-10 07:50:00,200,"[20, 29, 27, 24, 33, 32]"
2018-01-10 07:51:15,201,"[20, 24, 33, 32]"
2018-01-10 07:51:15,201,"[27, 29]"
2018-01-10 07:51:30,202,"[20, 24, 33, 32]"
2018-01-10 07:51:30,202,"[27, 29]"
2018-01-10 07:51:45,203,"[20, 24, 33, 32]"
2018-01-10 07:51:45,203,"[27, 29]"
2018-01-10 07:51:00,204,"[20, 24, 33, 32]"
2018-01-10 07:51:00,204,"[14, 22]"
2018-01-10 07:51:00,204,"[27, 29]"
2018-01-10 07:52:15,205,"[20, 24, 33, 32]"
2018-01-10 07:52:15,205,"[14, 22]"
2018-01-10 07:52:15,205,"[27, 29]"
2018-01-10 07:52:30,206,"[20, 33, 24, 32]"
2018-01-10 07:52:30,206,"[14, 22]"
2018-01-10 07:52:30,206,"[27, 29]"
2018-01-10 07:52:45,207,"[20, 24, 33, 32]"
2018-01-10 07:52:45,207,"[14, 22]"
2018-01-10 07:52:00,208,"[20, 24, 33, 32]"
2018-01-10 07:52:00,208,"[14, 22]"
2018-01-10 07:52:00,208,"[27, 29]"
2018-01-10 07:53:15,209,"[20, 24, 33, 32]"
2018-01-10 07:53:15,209,"[34, 29, 27]"
2018-01-10 07:53:15,209,"[14, 22]"
2018-01-10 07:53:30,210,"[20, 24, 21, 33, 32]"
2018-01-10 07:53:30,210,"[34, 29, 27]"
2018-01-10 07:53:30,210,"[14, 22]"
2018-01-10 07:53:45,211,"[20, 24, 23, 33, 32]"
2018-01-10 07:53:45,211,"[34, 29, 27]"
2018-01-10 07:53:45,211,"[14, 22]"
2018-01-10 07:53:00,212,"[20, 24, 33, 32]"
2018-01-10 07:53:00,212,"[34, 29, 27]"
2018-01-10 07:53:00,212,"[14, 22]"
2018-01-10 07:54:15,213,"[20, 29, 24, 23, 33, 32]"
2018-01-10 07:54:30,214,"[20, 29, 27, 24, 23, 34, 33, 32]"
2018-01-10 07:54:45,215,"[20, 29, 27, 24, 23, 34, 33, 32]"
2018-01-10 07:54:00,216,"[24, 23, 32]"
2018-01-10 07:54:00,216,"[34, 29, 27]"
2018-01-10 07:54:00,216,"[14, 22]"
2018-01-10 07:55:15,217,"[24, 23, 33, 32]"
2018-01-10 07:55:15,217,"[34, 29, 27]"
2018-01-10 07:55:30,218,"[24, 33, 32]"
2018-01-10 07:55:30,218,"[34, 29, 27]"
2018-01-10 07:55:45,219,"[20, 29, 27, 24, 21, 34, 33, 32]"
2018-01-10 07:55:00,220,"[20, 29, 27, 24, 34, 33, 32]"
2018-01-10 07:56:15,221,"[20, 29, 27, 24, 33, 32]"
2018-01-10 07:56:30,222,"[20, 29, 27, 24, 33, 32]"
2018-01-10 07:56:45,223,"[20, 23, 21, 33, 32]"
2018-01-10 07:56:45,223,"[24, 29, 27]"
2018-01-10 07:56:00,224,"[20, 21, 33, 32]"
2018-01-10 07:56:00,224,"[24, 29, 27]"
2018-01-10 07:57:15,225,"[20, 33, 32]"
2018-01-10 07:57:15,225,"[24, 29, 27]"
2018-01-10 07:57:30,226,"[20, 29, 27, 24, 33]"
2018-01-10 07:57:30,226,"[14, 32]"
2018-01-10 07:57:45,227,"[20, 29, 27, 24, 33, 32]"
2018-01-10 07:57:00,228,"[20, 29, 27, 34, 33]"
2018-01-10 07:58:15,229,"[20, 29, 27, 24, 34, 33]"
2018-01-10 07:58:30,230,"[20, 33]"
2018-01-10 07:58:30,230,"[24, 29, 27]"
2018-01-10 07:58:45,231,"[20, 33]"
2018-01-10 07:58:45,231,"[24, 29, 27, 34]"
2018-01-10 07:58:00,232,"[20, 21]"
2018-01-10 07:58:00,232,"[24, 29, 27]"
2018-01-10 07:59:15,233,"[20, 21, 14, 33, 32]"
2018-01-10 07:59:15,233,"[27, 29]"
2018-01-10 07:59:30,234,"[20, 21]"
2018-01-10 07:59:30,234,"[24, 29, 27]"
2018-01-10 07:59:30,234,"[33, 14]"
2018-01-10 07:59:45,235,"[20, 21]"
2018-01-10 07:59:45,235,"[24, 29, 27]"
2018-01-10 07:59:00,236,"[20, 21]"
2018-01-10 07:59:00,236,"[24, 29, 27]"
2018-01-10 07:60:15,237,"[20, 21]"
2018-01-10 07:60:15,237,"[24, 29]"
2018-01-10 07:60:15,237,"[33, 14, 32]"
2018-01-10 07:60:30,238,"[20, 21]"
2018-01-10 07:60:30,238,"[24, 29, 27]"
2018-01-10 07:60:30,238,"[33, 32]"
2018-01-10 07:60:45,239,"[20, 21]"
2018-01-10 07:60:45,239,"[24, 29, 27]"
2018-01-10 07:60:45,239,"[33, 32]"
2018-01-10 08:00:00,240,"[20, 21, 33, 32]"
2018-01-10 08:00:00,240,"[24, 29, 27, 34]"
2018-01-10 08:01:15,241,"[20, 21, 33, 32]"
2018-01-10 08:01:30,242,"[20, 21]"
2018-01-10 08:01:30,242,"[24, 29, 27, 33, 32]"
2018-01-10 08:01:45,243,"[20, 21]"
2018-01-10 08:01:45,243,"[24, 29, 27, 33, 32]"
2018-01-10 08:01:00,244,"[20, 21]"
2018-01-10 08:01:00,244,"[24, 29, 33, 32]"
2018-01-10 08:02:15,245,"[20, 21]"
2018-01-10 08:02:15,245,"[24, 29, 32, 33]"
2018-01-10 08:02:30,246,"[24, 29, 27, 33, 32]"
2018-01-10 08:02:45,247,"[20, 21]"
2018-01-10 08:02:45,247,"[24, 29, 27, 33, 32]"
2018-01-10 08:02:00,248,"[20, 21]"
2018-01-10 08:02:00,248,"[24, 29, 27, 33, 32]"
2018-01-10 08:03:15,249,"[20, 21]"
2018-01-10 08:03:15,249,"[24, 29, 27]"
2018-01-10 08:03:30,250,"[20, 21]"
2018-01-10 08:03:30,250,"[24, 29, 27]"
2018-01-10 08:03:45,251,"[20, 21]"
2018-01-10 08:03:45,251,"[27, 29]"
2018-01-10 08:03:00,252,"[20, 21]"
2018-01-10 08:03:00,252,"[24, 29, 27]"
2018-01-10 08:04:15,253,"[20, 21]"
2018-01-10 08:04:15,253,"[24, 29, 27, 32]"
2018-01-10 08:04:30,254,"[24, 29, 27]"
2018-01-10 08:04:45,255,"[20, 21]"
2018-01-10 08:04:45,255,"[34, 29, 27]"
2018-01-10 08:04:00,256,"[20, 21]"
2018-01-10 08:04:00,256,"[27, 29]"
2018-01-10 08:05:30,258,"[34, 29, 27]"
2018-01-10 08:05:45,259,"[20, 21]"
2018-01-10 08:05:45,259,"[34, 29]"
2018-01-10 08:05:45,259,"[27, 32]"
2018-01-10 08:05:00,260,"[20, 21]"
2018-01-10 08:05:00,260,"[24, 27, 32]"
2018-01-10 08:05:00,260,"[34, 29]"
2018-01-10 08:06:15,261,"[20, 21]"
2018-01-10 08:06:15,261,"[34, 14, 29]"
2018-01-10 08:06:30,262,"[34, 14, 29]"
2018-01-10 08:06:45,263,"[34, 14, 29]"
2018-01-10 08:06:00,264,"[34, 14, 29]"
2018-01-10 08:07:15,265,"[20, 24]"
2018-01-10 08:07:15,265,"[34, 14, 29]"
2018-01-10 08:07:30,266,"[20, 21, 24]"
2018-01-10 08:07:30,266,"[34, 14, 29]"
2018-01-10 08:07:45,267,"[20, 24]"
2018-01-10 08:07:45,267,"[34, 29]"
2018-01-10 08:07:00,268,"[20, 31, 24]"
2018-01-10 08:07:00,268,"[34, 14, 29]"
2018-01-10 08:08:15,269,"[20, 21, 24]"
2018-01-10 08:08:15,269,"[34, 14, 29]"
2018-01-10 08:08:30,270,"[20, 21, 24]"
2018-01-10 08:08:30,270,"[34, 14, 29]"
2018-01-10 08:08:45,271,"[20, 21, 24]"
2018-01-10 08:08:45,271,"[34, 14]"
2018-01-10 08:08:00,272,"[20, 21, 24]"
2018-01-10 08:09:15,273,"[20, 21, 24]"
2018-01-10 08:09:15,273,"[34, 29]"
2018-01-10 08:09:30,274,"[20, 21, 24]"
2018-01-10 08:09:30,274,"[34, 14, 29]"
2018-01-10 08:09:45,275,"[20, 21, 24]"
2018-01-10 08:09:45,275,"[33, 27]"
2018-01-10 08:09:45,275,"[34, 14, 29]"
2018-01-10 08:09:00,276,"[20, 21, 24]"
2018-01-10 08:09:00,276,"[34, 29]"
2018-01-10 08:10:15,277,"[20, 24]"
2018-01-10 08:10:15,277,"[33, 27, 32]"
2018-01-10 08:10:15,277,"[34, 14, 29]"
2018-01-10 08:10:30,278,"[20, 21, 24]"
2018-01-10 08:10:30,278,"[34, 14, 29]"
2018-01-10 08:10:45,279,"[20, 21, 24]"
2018-01-10 08:10:00,280,"[20, 21, 24]"
2018-01-10 08:11:15,281,"[20, 21, 24]"
2018-01-10 08:11:30,282,"[20, 21, 24]"
2018-01-10 08:11:30,282,"[27, 32]"
2018-01-10 08:11:45,283,"[20, 21, 24]"
2018-01-10 08:11:45,283,"[33, 27, 32]"
2018-01-10 08:11:00,284,"[20, 27, 24, 33, 32]"
2018-01-10 08:12:15,285,"[20, 24]"
2018-01-10 08:12:15,285,"[33, 27, 32]"
2018-01-10 08:12:30,286,"[20, 21, 24]"
2018-01-10 08:12:30,286,"[26, 14]"
2018-01-10 08:12:30,286,"[27, 32]"
2018-01-10 08:12:45,287,"[20, 21, 24]"
2018-01-10 08:12:45,287,"[33, 27, 32]"
2018-01-10 08:12:00,288,"[20, 21, 24]"
2018-01-10 08:12:00,288,"[33, 27, 32]"
2018-01-10 08:13:15,289,"[20, 27, 24, 21, 33, 32]"
2018-01-10 08:13:30,290,"[20, 21, 24]"
2018-01-10 08:13:30,290,"[27, 32]"
2018-01-10 08:13:45,291,"[20, 24]"
2018-01-10 08:13:45,291,"[33, 27, 32]"
2018-01-10 08:13:00,292,"[20, 24]"
2018-01-10 08:13:00,292,"[27, 32]"
2018-01-10 08:14:15,293,"[20, 24]"
2018-01-10 08:14:15,293,"[33, 27, 32]"
2018-01-10 08:14:30,294,"[33, 27, 32]"
2018-01-10 08:14:45,295,"[20, 24]"
2018-01-10 08:14:45,295,"[33, 27, 32]"
2018-01-10 08:14:00,296,"[24, 32]"
2018-01-10 08:15:15,297,"[20, 21]"
2018-01-10 08:15:15,297,"[24, 32]"
2018-01-10 08:15:30,298,"[20, 21]"
2018-01-10 08:15:30,298,"[24, 32]"
2018-01-10 08:15:30,298,"[14, 29]"
2018-01-10 08:15:45,299,"[20, 21]"
2018-01-10 08:15:45,299,"[24, 33, 27, 32]"
2018-01-10 08:15:45,299,"[34, 14]"
2018-01-10 08:15:00,300,"[20, 21]"
2018-01-10 08:15:00,300,"[24, 33, 32]"
2018-01-10 08:15:00,300,"[34, 14]"
2018-01-10 08:16:15,301,"[20, 21]"
2018-01-10 08:16:15,301,"[24, 27, 33, 32]"
2018-01-10 08:16:15,301,"[14, 29]"
2018-01-10 08:16:30,302,"[20, 21]"
2018-01-10 08:16:30,302,"[33, 27, 32]"
2018-01-10 08:16:30,302,"[34, 14, 29]"
2018-01-10 08:16:45,303,"[20, 21]"
2018-01-10 08:16:45,303,"[34, 14, 29]"
2018-01-10 08:16:45,303,"[27, 32]"
2018-01-10 08:16:00,304,"[20, 21]"
2018-01-10 08:16:00,304,"[33, 27, 32]"
2018-01-10 08:16:00,304,"[34, 14, 29]"
2018-01-10 08:17:15,305,"[20, 21]"
2018-01-10 08:17:15,305,"[33, 27, 32]"
2018-01-10 08:17:15,305,"[34, 29]"
2018-01-10 08:17:30,306,"[20, 21]"
2018-01-10 08:17:30,306,"[33, 27, 32]"
2018-01-10 08:17:30,306,"[34, 14, 29]"
2018-01-10 08:17:45,307,"[20, 21]"
2018-01-10 08:17:45,307,"[33, 27, 32]"
2018-01-10 08:17:45,307,"[34, 14, 29]"
2018-01-10 08:17:00,308,"[20, 21]"
2018-01-10 08:17:00,308,"[33, 27, 32]"
2018-01-10 08:18:15,309,"[20, 21]"
2018-01-10 08:18:15,309,"[33, 27, 32]"
2018-01-10 08:18:30,310,"[20, 21]"
2018-01-10 08:18:30,310,"[33, 32]"
2018-01-10 08:18:45,311,"[20, 27, 21, 33, 32]"
2018-01-10 08:18:00,312,"[33, 27, 32]"
2018-01-10 08:19:15,313,"[20, 14, 21]"
2018-01-10 08:19:15,313,"[33, 27, 32]"
2018-01-10 08:19:30,314,"[33, 27, 32]"
2018-01-10 08:19:45,315,"[20, 27, 21, 14, 33, 32]"
2018-01-10 08:19:00,316,"[20, 21]"
2018-01-10 08:19:00,316,"[33, 27, 32]"
2018-01-10 08:20:15,317,"[33, 32]"
2018-01-10 08:20:30,318,"[33, 27, 32]"
2018-01-10 08:20:45,319,"[20, 21]"
2018-01-10 08:20:45,319,"[33, 27, 32]"
2018-01-10 08:20:00,320,"[20, 21]"
2018-01-10 08:20:00,320,"[33, 27, 32]"
2018-01-10 08:21:15,321,"[20, 21]"
2018-01-10 08:21:15,321,"[33, 27, 32]"
2018-01-10 08:21:30,322,"[20, 21]"
2018-01-10 08:21:45,323,"[20, 21]"
2018-01-10 08:22:30,326,"[20, 14]"
2018-01-10 08:22:45,327,"[20, 14, 21, 27]"
2018-01-10 08:23:00,332,"[20, 24]"
2018-01-10 08:24:15,333,"[20, 24]"
2018-01-10 08:24:30,334,"[20, 24]"
2018-01-10 08:24:45,335,"[20, 24]"
2018-01-10 08:24:00,336,"[20, 24]"
2018-01-10 08:25:15,337,"[20, 24]"
2018-01-10 08:25:30,338,"[20, 27]"
2018-01-10 08:25:45,339,"[20, 32, 33, 24]"
2018-01-10 08:25:00,340,"[20, 21, 24]"
2018-01-10 08:26:30,342,"[20, 27, 24]"
2018-01-10 08:26:45,343,"[20, 27, 24]"
2018-01-10 08:26:00,344,"[20, 24]"
2018-01-10 08:27:15,345,"[20, 27]"
2018-01-10 08:27:30,346,"[20, 27]"
2018-01-10 08:27:45,347,"[20, 27, 24]"
2018-01-10 08:27:00,348,"[20, 27]"
2018-01-10 08:28:15,349,"[20, 27, 24]"
2018-01-10 08:28:30,350,"[20, 27, 10]"
2018-01-10 08:28:00,352,"[20, 27, 24]"
2018-01-10 08:29:30,354,"[14, 27]"
2018-01-10 08:29:45,355,"[20, 21, 24]"
2018-01-10 08:29:00,356,"[20, 21]"
2018-01-10 08:31:00,364,"[14, 27]"
2018-01-10 08:32:45,367,"[33, 32]"
2018-01-10 08:35:00,380,"[20, 21]"
2018-01-10 08:36:15,381,"[20, 21]"
2018-01-10 08:36:30,382,"[20, 21]"
2018-01-10 08:37:00,388,"[20, 21]"
2018-01-10 08:40:30,398,"[24, 27]"
2018-01-10 08:40:45,399,"[24, 33, 32]"
2018-01-10 08:40:00,400,"[24, 33, 32]"
2018-01-10 08:41:15,401,"[14, 22, 27]"
2018-01-10 08:41:30,402,"[24, 32]"
2018-01-10 08:41:45,403,"[33, 32]"
2018-01-10 08:42:45,407,"[33, 27, 32]"
2018-01-10 08:42:00,408,"[22, 27]"
2018-01-10 08:43:15,409,"[14, 32]"
2018-01-10 08:43:45,411,"[33, 32]"
2018-01-10 08:43:00,412,"[33, 22, 27, 32]"
2018-01-10 08:44:15,413,"[20, 21, 33]"
2018-01-10 08:44:30,414,"[20, 21, 33, 32]"
2018-01-10 08:44:45,415,"[20, 33, 32]"
2018-01-10 08:44:00,416,"[20, 33, 32]"
2018-01-10 08:44:00,416,"[14, 22, 27]"
2018-01-10 08:45:15,417,"[33, 32]"
2018-01-10 08:45:30,418,"[20, 33, 32]"
2018-01-10 08:45:30,418,"[14, 22]"
2018-01-10 08:45:45,419,"[20, 21, 33]"
2018-01-10 08:45:00,420,"[14, 22]"
2018-01-10 08:46:15,421,"[33, 32]"
2018-01-10 08:46:15,421,"[22, 27]"
2018-01-10 08:46:45,423,"[14, 22]"
2018-01-10 08:46:00,424,"[33, 32]"
2018-01-10 08:46:00,424,"[14, 22]"
2018-01-10 08:47:15,425,"[14, 22]"
2018-01-10 08:47:45,427,"[14, 22, 32]"
2018-01-10 08:47:00,428,"[33, 32]"
2018-01-10 08:48:45,431,"[33, 32]"
2018-01-10 08:49:30,434,"[33, 32]"
2018-01-10 08:49:45,435,"[33, 32]"
2018-01-10 08:50:15,437,"[33, 32]"
