,10,14,21,22,23,25,27,29,31,32
11,559,37,247,0,45,5,6,109,165,66
17,138,610,940,432,244,216,206,213,650,492
20,427,1078,4181,641,334,164,903,550,1353,928
24,239,548,889,398,1439,61,492,331,817,398
26,20,193,397,202,62,628,82,122,70,97
28,178,667,355,126,80,32,165,88,577,76
30,177,766,342,233,295,112,383,288,2207,252
33,158,378,725,266,175,57,313,173,387,2220
34,102,203,419,117,238,52,204,1212,318,139
