date,date_index,group
2018-01-10 07:22:00,66,"[20, 34, 33, 24]"
2018-01-10 07:23:20,67,"[20, 14, 24]"
2018-01-10 07:23:40,68,"[20, 23, 21, 24]"
2018-01-10 07:23:40,68,"[34, 29]"
2018-01-10 07:23:00,69,"[20, 29, 24, 23, 14, 34, 32]"
2018-01-10 07:23:00,69,"[33, 21]"
2018-01-10 07:24:20,70,"[20, 14, 21, 24]"
2018-01-10 07:24:40,71,"[20, 34]"
2018-01-10 07:24:40,71,"[24, 14, 21]"
2018-01-10 07:24:00,72,"[20, 23, 22, 24]"
2018-01-10 07:25:20,73,"[20, 22, 24]"
2018-01-10 07:25:40,74,"[20, 22]"
2018-01-10 07:25:40,74,"[24, 21]"
2018-01-10 07:25:40,74,"[33, 34, 32]"
2018-01-10 07:25:00,75,"[20, 22, 24]"
2018-01-10 07:26:20,76,"[20, 22, 24]"
2018-01-10 07:26:20,76,"[29, 32]"
2018-01-10 07:26:40,77,"[20, 29, 24, 33, 32]"
2018-01-10 07:26:00,78,"[20, 29, 24, 33, 32]"
2018-01-10 07:27:20,79,"[20, 24]"
2018-01-10 07:27:20,79,"[33, 32]"
2018-01-10 07:27:40,80,"[20, 24]"
2018-01-10 07:27:40,80,"[33, 32]"
2018-01-10 07:27:00,81,"[20, 21, 24]"
2018-01-10 07:27:00,81,"[33, 32]"
2018-01-10 07:28:20,82,"[20, 33, 32]"
2018-01-10 07:28:20,82,"[24, 21]"
2018-01-10 07:28:40,83,"[20, 14]"
2018-01-10 07:28:40,83,"[33, 32]"
2018-01-10 07:28:00,84,"[20, 33, 24, 32]"
2018-01-10 07:29:20,85,"[20, 21, 24]"
2018-01-10 07:29:40,86,"[20, 32, 24, 33]"
2018-01-10 07:29:00,87,"[20, 24, 14, 33, 32]"
2018-01-10 07:30:20,88,"[20, 24]"
2018-01-10 07:30:20,88,"[33, 32]"
2018-01-10 07:30:20,88,"[14, 21]"
2018-01-10 07:30:40,89,"[20, 29, 24, 34, 33, 32]"
2018-01-10 07:30:40,89,"[14, 21]"
2018-01-10 07:30:00,90,"[20, 29, 24, 21, 14, 34, 33, 32]"
2018-01-10 07:31:20,91,"[20, 24, 21, 14, 33, 32]"
2018-01-10 07:31:20,91,"[34, 29]"
2018-01-10 07:31:40,92,"[20, 29, 34, 24]"
2018-01-10 07:31:40,92,"[33, 32]"
2018-01-10 07:31:00,93,"[20, 29, 24, 21, 14, 34, 33, 32]"
2018-01-10 07:32:20,94,"[20, 29, 24, 34, 33, 32]"
2018-01-10 07:32:40,95,"[34, 29]"
2018-01-10 07:32:00,96,"[20, 29, 24, 34, 33, 32]"
2018-01-10 07:33:20,97,"[20, 29, 34]"
2018-01-10 07:33:20,97,"[33, 32]"
2018-01-10 07:33:40,98,"[24, 21]"
2018-01-10 07:33:40,98,"[33, 32]"
2018-01-10 07:33:40,98,"[34, 29]"
2018-01-10 07:33:00,99,"[20, 24, 21, 14, 33, 32]"
2018-01-10 07:33:00,99,"[34, 29]"
2018-01-10 07:34:20,100,"[24, 33, 32]"
2018-01-10 07:34:20,100,"[34, 29]"
2018-01-10 07:34:40,101,"[24, 32]"
2018-01-10 07:34:40,101,"[33, 14, 21]"
2018-01-10 07:34:00,102,"[33, 14, 29]"
2018-01-10 07:35:20,103,"[24, 32]"
2018-01-10 07:35:20,103,"[33, 29]"
2018-01-10 07:35:40,104,"[33, 29, 34]"
2018-01-10 07:35:00,105,"[20, 29, 14, 34, 33]"
2018-01-10 07:35:00,105,"[24, 32]"
2018-01-10 07:36:20,106,"[24, 29, 34]"
2018-01-10 07:36:40,107,"[34, 29]"
2018-01-10 07:36:00,108,"[34, 21, 29]"
2018-01-10 07:37:20,109,"[24, 29, 34]"
2018-01-10 07:37:40,110,"[34, 29]"
2018-01-10 07:37:00,111,"[20, 34, 24]"
2018-01-10 07:38:40,113,"[20, 24]"
2018-01-10 07:38:00,114,"[20, 34, 24]"
2018-01-10 07:39:20,115,"[20, 24, 22, 14, 34]"
2018-01-10 07:39:40,116,"[20, 34]"
2018-01-10 07:39:00,117,"[20, 24]"
2018-01-10 07:40:20,118,"[20, 24]"
2018-01-10 07:40:20,118,"[14, 22]"
2018-01-10 07:41:20,121,"[33, 22, 14]"
2018-01-10 07:41:20,121,"[34, 29]"
2018-01-10 07:41:40,122,"[33, 14]"
2018-01-10 07:41:40,122,"[34, 29]"
2018-01-10 07:41:00,123,"[33, 14]"
2018-01-10 07:41:00,123,"[34, 29]"
2018-01-10 07:42:20,124,"[24, 14, 29, 33]"
2018-01-10 07:42:40,125,"[34, 29]"
2018-01-10 07:43:20,127,"[34, 29]"
2018-01-10 07:43:40,128,"[34, 29]"
2018-01-10 07:43:00,129,"[34, 29]"
2018-01-10 07:44:20,130,"[24, 14]"
2018-01-10 07:44:40,131,"[34, 29]"
2018-01-10 07:44:00,132,"[24, 23]"
2018-01-10 07:44:00,132,"[34, 29]"
2018-01-10 07:45:20,133,"[24, 23]"
2018-01-10 07:45:20,133,"[14, 22]"
2018-01-10 07:45:40,134,"[24, 23]"
2018-01-10 07:45:40,134,"[14, 22]"
2018-01-10 07:45:00,135,"[24, 23]"
2018-01-10 07:45:00,135,"[34, 29]"
2018-01-10 07:46:20,136,"[24, 23]"
2018-01-10 07:46:20,136,"[34, 29, 27]"
2018-01-10 07:46:40,137,"[24, 29, 27, 23, 34]"
2018-01-10 07:46:40,137,"[14, 22]"
2018-01-10 07:46:00,138,"[24, 23]"
2018-01-10 07:46:00,138,"[34, 29, 27, 22, 14]"
2018-01-10 07:47:20,139,"[24, 29, 27, 23, 34]"
2018-01-10 07:47:20,139,"[14, 22]"
2018-01-10 07:47:40,140,"[24, 23]"
2018-01-10 07:47:40,140,"[34, 29, 27, 22, 14]"
2018-01-10 07:47:00,141,"[24, 23]"
2018-01-10 07:47:00,141,"[34, 29, 27]"
2018-01-10 07:47:00,141,"[14, 22]"
2018-01-10 07:48:20,142,"[24, 23]"
2018-01-10 07:48:20,142,"[34, 29, 27]"
2018-01-10 07:48:20,142,"[14, 22]"
2018-01-10 07:48:40,143,"[24, 29, 27, 23, 34, 33, 32]"
2018-01-10 07:48:00,144,"[24, 23, 33, 32]"
2018-01-10 07:48:00,144,"[34, 29, 27]"
2018-01-10 07:49:20,145,"[20, 24, 23, 14, 33, 32]"
2018-01-10 07:49:20,145,"[34, 29, 27]"
2018-01-10 07:49:40,146,"[20, 33, 24, 32]"
2018-01-10 07:49:40,146,"[34, 29, 27]"
2018-01-10 07:49:00,147,"[20, 24, 33, 32]"
2018-01-10 07:49:00,147,"[34, 29, 27]"
2018-01-10 07:50:20,148,"[20, 24, 33, 32]"
2018-01-10 07:50:20,148,"[34, 29, 27]"
2018-01-10 07:50:40,149,"[20, 24, 21, 33, 32]"
2018-01-10 07:50:40,149,"[27, 29]"
2018-01-10 07:50:00,150,"[20, 29, 27, 24, 33, 32]"
2018-01-10 07:51:20,151,"[20, 24, 33, 32]"
2018-01-10 07:51:20,151,"[27, 29]"
2018-01-10 07:51:40,152,"[20, 24, 33, 32]"
2018-01-10 07:51:40,152,"[27, 29]"
2018-01-10 07:51:00,153,"[20, 24, 33, 32]"
2018-01-10 07:51:00,153,"[14, 22]"
2018-01-10 07:51:00,153,"[27, 29]"
2018-01-10 07:52:20,154,"[20, 24, 33, 32]"
2018-01-10 07:52:20,154,"[14, 22]"
2018-01-10 07:52:20,154,"[27, 29]"
2018-01-10 07:52:40,155,"[20, 32, 33, 24]"
2018-01-10 07:52:40,155,"[14, 22]"
2018-01-10 07:52:00,156,"[20, 24, 33, 32]"
2018-01-10 07:52:00,156,"[34, 29, 27]"
2018-01-10 07:52:00,156,"[14, 22]"
2018-01-10 07:53:20,157,"[20, 24, 21, 33, 32]"
2018-01-10 07:53:20,157,"[34, 29, 27]"
2018-01-10 07:53:20,157,"[14, 22]"
2018-01-10 07:53:40,158,"[20, 24, 23, 33, 32]"
2018-01-10 07:53:40,158,"[34, 29, 27]"
2018-01-10 07:53:40,158,"[14, 22]"
2018-01-10 07:53:00,159,"[20, 24, 33, 32]"
2018-01-10 07:53:00,159,"[34, 29, 27]"
2018-01-10 07:53:00,159,"[14, 22]"
2018-01-10 07:54:20,160,"[20, 29, 27, 24, 23, 33, 32]"
2018-01-10 07:54:40,161,"[20, 29, 27, 24, 23, 34, 33, 32]"
2018-01-10 07:54:00,162,"[24, 23, 32, 33]"
2018-01-10 07:54:00,162,"[34, 29, 27]"
2018-01-10 07:54:00,162,"[14, 22]"
2018-01-10 07:55:20,163,"[24, 33, 32]"
2018-01-10 07:55:20,163,"[34, 29, 27]"
2018-01-10 07:55:40,164,"[20, 29, 27, 24, 21, 34, 33, 32]"
2018-01-10 07:55:00,165,"[20, 29, 27, 24, 34, 33, 32]"
2018-01-10 07:56:20,166,"[20, 29, 27, 24, 33, 32]"
2018-01-10 07:56:40,167,"[20, 23, 21, 33, 32]"
2018-01-10 07:56:40,167,"[24, 29, 27]"
2018-01-10 07:56:00,168,"[20, 29, 27, 24, 21, 33, 32]"
2018-01-10 07:57:20,169,"[20, 14, 33, 32]"
2018-01-10 07:57:20,169,"[24, 29, 27]"
2018-01-10 07:57:40,170,"[20, 29, 27, 24, 33, 32]"
2018-01-10 07:57:00,171,"[20, 29, 27, 34, 33]"
2018-01-10 07:58:20,172,"[20, 29, 27, 24, 33]"
2018-01-10 07:58:40,173,"[20, 29, 27, 24, 34, 33]"
2018-01-10 07:58:00,174,"[20, 21, 33]"
2018-01-10 07:58:00,174,"[24, 29, 27]"
2018-01-10 07:59:20,175,"[20, 21]"
2018-01-10 07:59:20,175,"[24, 29, 27]"
2018-01-10 07:59:20,175,"[33, 14, 32]"
2018-01-10 07:59:40,176,"[20, 21]"
2018-01-10 07:59:40,176,"[24, 29, 27]"
2018-01-10 07:59:40,176,"[33, 14]"
2018-01-10 07:59:00,177,"[20, 21]"
2018-01-10 07:59:00,177,"[24, 29, 27]"
2018-01-10 07:59:00,177,"[33, 32]"
2018-01-10 07:60:20,178,"[20, 21]"
2018-01-10 07:60:20,178,"[24, 29, 27]"
2018-01-10 07:60:20,178,"[33, 14, 32]"
2018-01-10 07:60:40,179,"[20, 21]"
2018-01-10 07:60:40,179,"[24, 29, 27]"
2018-01-10 07:60:40,179,"[33, 32]"
2018-01-10 08:00:00,180,"[20, 21, 33, 32]"
2018-01-10 08:00:00,180,"[24, 29, 27, 34]"
2018-01-10 08:01:20,181,"[20, 29, 24, 21, 33, 32]"
2018-01-10 08:01:40,182,"[20, 21]"
2018-01-10 08:01:40,182,"[24, 29, 27, 33, 32]"
2018-01-10 08:01:00,183,"[20, 21]"
2018-01-10 08:01:00,183,"[24, 29, 33, 32]"
2018-01-10 08:02:20,184,"[20, 21]"
2018-01-10 08:02:20,184,"[24, 29, 33, 32]"
2018-01-10 08:02:40,185,"[20, 21]"
2018-01-10 08:02:40,185,"[24, 29, 27, 33, 32]"
2018-01-10 08:02:00,186,"[20, 21]"
2018-01-10 08:02:00,186,"[24, 29, 27, 33, 32]"
2018-01-10 08:03:20,187,"[20, 21]"
2018-01-10 08:03:20,187,"[24, 29, 27]"
2018-01-10 08:03:40,188,"[20, 21]"
2018-01-10 08:03:40,188,"[27, 29]"
2018-01-10 08:03:00,189,"[20, 21]"
2018-01-10 08:03:00,189,"[24, 29, 27, 32]"
2018-01-10 08:04:20,190,"[20, 21]"
2018-01-10 08:04:20,190,"[24, 29, 27]"
2018-01-10 08:04:40,191,"[20, 21]"
2018-01-10 08:04:40,191,"[34, 29, 27]"
2018-01-10 08:04:00,192,"[20, 21]"
2018-01-10 08:04:00,192,"[24, 32]"
2018-01-10 08:04:00,192,"[27, 29]"
2018-01-10 08:05:20,193,"[34, 29, 27]"
2018-01-10 08:05:40,194,"[20, 21]"
2018-01-10 08:05:40,194,"[34, 29, 27, 32]"
2018-01-10 08:05:00,195,"[20, 21]"
2018-01-10 08:05:00,195,"[24, 27, 32]"
2018-01-10 08:05:00,195,"[34, 29]"
2018-01-10 08:06:20,196,"[20, 21]"
2018-01-10 08:06:20,196,"[34, 14, 29]"
2018-01-10 08:06:40,197,"[34, 14, 29]"
2018-01-10 08:06:00,198,"[34, 14, 29]"
2018-01-10 08:07:20,199,"[20, 21, 24]"
2018-01-10 08:07:20,199,"[34, 14, 29]"
2018-01-10 08:07:40,200,"[20, 24]"
2018-01-10 08:07:40,200,"[34, 29]"
2018-01-10 08:07:00,201,"[20, 31, 21, 24]"
2018-01-10 08:07:00,201,"[34, 14, 29]"
2018-01-10 08:08:20,202,"[20, 21, 24]"
2018-01-10 08:08:20,202,"[34, 14, 29]"
2018-01-10 08:08:40,203,"[20, 21, 24]"
2018-01-10 08:08:40,203,"[34, 14]"
2018-01-10 08:08:00,204,"[20, 21, 24]"
2018-01-10 08:09:20,205,"[20, 21, 24]"
2018-01-10 08:09:20,205,"[34, 29]"
2018-01-10 08:09:40,206,"[20, 21, 24]"
2018-01-10 08:09:40,206,"[33, 27]"
2018-01-10 08:09:40,206,"[34, 14, 29]"
2018-01-10 08:09:00,207,"[20, 21, 24]"
2018-01-10 08:09:00,207,"[34, 14, 29]"
2018-01-10 08:10:20,208,"[20, 21, 24]"
2018-01-10 08:10:20,208,"[33, 27, 32]"
2018-01-10 08:10:20,208,"[34, 14, 29]"
2018-01-10 08:10:40,209,"[20, 21, 24]"
2018-01-10 08:10:00,210,"[20, 21, 24]"
2018-01-10 08:11:20,211,"[20, 21, 24]"
2018-01-10 08:11:40,212,"[20, 21, 24]"
2018-01-10 08:11:40,212,"[33, 27, 32]"
2018-01-10 08:11:00,213,"[20, 27, 24, 33, 32]"
2018-01-10 08:12:20,214,"[20, 24]"
2018-01-10 08:12:20,214,"[26, 14]"
2018-01-10 08:12:20,214,"[33, 27, 32]"
2018-01-10 08:12:40,215,"[20, 21, 24]"
2018-01-10 08:12:40,215,"[26, 14]"
2018-01-10 08:12:40,215,"[33, 27, 32]"
2018-01-10 08:12:00,216,"[20, 21, 24]"
2018-01-10 08:12:00,216,"[33, 27, 32]"
2018-01-10 08:13:20,217,"[20, 27, 24, 21, 32]"
2018-01-10 08:13:40,218,"[20, 24]"
2018-01-10 08:13:40,218,"[33, 27, 32]"
2018-01-10 08:13:00,219,"[20, 24]"
2018-01-10 08:13:00,219,"[33, 27, 32]"
2018-01-10 08:14:20,220,"[20, 24]"
2018-01-10 08:14:20,220,"[33, 27, 32]"
2018-01-10 08:14:40,221,"[20, 24]"
2018-01-10 08:14:40,221,"[33, 27, 32]"
2018-01-10 08:14:00,222,"[24, 32]"
2018-01-10 08:15:20,223,"[20, 21, 32, 24]"
2018-01-10 08:15:20,223,"[14, 29]"
2018-01-10 08:15:40,224,"[20, 21]"
2018-01-10 08:15:40,224,"[24, 33, 27, 32]"
2018-01-10 08:15:40,224,"[34, 14]"
2018-01-10 08:15:00,225,"[20, 21]"
2018-01-10 08:15:00,225,"[24, 33, 32]"
2018-01-10 08:15:00,225,"[34, 14]"
2018-01-10 08:16:20,226,"[20, 21]"
2018-01-10 08:16:20,226,"[24, 33, 27, 32]"
2018-01-10 08:16:20,226,"[34, 14, 29]"
2018-01-10 08:16:40,227,"[20, 21]"
2018-01-10 08:16:40,227,"[34, 14, 29]"
2018-01-10 08:16:40,227,"[27, 32]"
2018-01-10 08:16:00,228,"[20, 21]"
2018-01-10 08:16:00,228,"[33, 27, 32]"
2018-01-10 08:16:00,228,"[34, 14, 29]"
2018-01-10 08:17:20,229,"[20, 21]"
2018-01-10 08:17:20,229,"[33, 27, 32]"
2018-01-10 08:17:20,229,"[34, 29]"
2018-01-10 08:17:40,230,"[20, 21]"
2018-01-10 08:17:40,230,"[33, 27, 32]"
2018-01-10 08:17:40,230,"[34, 14, 29]"
2018-01-10 08:17:00,231,"[20, 21]"
2018-01-10 08:17:00,231,"[33, 27, 32]"
2018-01-10 08:18:20,232,"[20, 21]"
2018-01-10 08:18:20,232,"[27, 32]"
2018-01-10 08:18:40,233,"[20, 27, 21, 33, 32]"
2018-01-10 08:18:00,234,"[20, 14]"
2018-01-10 08:18:00,234,"[33, 27, 32]"
2018-01-10 08:19:20,235,"[20, 21]"
2018-01-10 08:19:20,235,"[33, 27, 32]"
2018-01-10 08:19:40,236,"[20, 27, 21, 14, 33, 32]"
2018-01-10 08:19:00,237,"[20, 21]"
2018-01-10 08:19:00,237,"[33, 27, 32]"
2018-01-10 08:20:20,238,"[33, 27, 32]"
2018-01-10 08:20:40,239,"[20, 21]"
2018-01-10 08:20:40,239,"[33, 27, 32]"
2018-01-10 08:20:00,240,"[20, 21]"
2018-01-10 08:20:00,240,"[33, 27, 32]"
2018-01-10 08:21:20,241,"[20, 21]"
2018-01-10 08:21:40,242,"[20, 21]"
2018-01-10 08:22:20,244,"[20, 14]"
2018-01-10 08:22:40,245,"[20, 14, 21, 27]"
2018-01-10 08:23:00,249,"[20, 24]"
2018-01-10 08:24:20,250,"[20, 24]"
2018-01-10 08:24:40,251,"[20, 24]"
2018-01-10 08:24:00,252,"[20, 24]"
2018-01-10 08:25:20,253,"[20, 27, 24]"
2018-01-10 08:25:40,254,"[20, 27, 24, 33, 32]"
2018-01-10 08:25:00,255,"[20, 21, 24]"
2018-01-10 08:26:20,256,"[20, 27, 24]"
2018-01-10 08:26:40,257,"[20, 27, 24]"
2018-01-10 08:26:00,258,"[20, 27, 24]"
2018-01-10 08:27:20,259,"[20, 27]"
2018-01-10 08:27:40,260,"[20, 27, 24]"
2018-01-10 08:27:00,261,"[20, 27]"
2018-01-10 08:28:20,262,"[20, 27, 10, 24]"
2018-01-10 08:28:40,263,"[20, 27]"
2018-01-10 08:28:00,264,"[20, 27, 24]"
2018-01-10 08:29:20,265,"[14, 27]"
2018-01-10 08:29:40,266,"[20, 21, 24]"
2018-01-10 08:29:00,267,"[20, 21]"
2018-01-10 08:31:00,273,"[14, 27]"
2018-01-10 08:32:40,275,"[33, 32]"
2018-01-10 08:34:20,280,"[14, 27]"
2018-01-10 08:35:00,285,"[20, 21]"
2018-01-10 08:36:20,286,"[20, 21]"
2018-01-10 08:37:00,291,"[20, 21]"
2018-01-10 08:40:20,298,"[24, 27]"
2018-01-10 08:40:40,299,"[24, 33, 32]"
2018-01-10 08:40:00,300,"[24, 33, 32]"
2018-01-10 08:41:20,301,"[24, 32]"
2018-01-10 08:41:20,301,"[22, 27]"
2018-01-10 08:41:40,302,"[33, 32]"
2018-01-10 08:42:40,305,"[33, 27, 32]"
2018-01-10 08:42:00,306,"[22, 27]"
2018-01-10 08:43:20,307,"[14, 32]"
2018-01-10 08:43:40,308,"[33, 27, 32]"
2018-01-10 08:43:00,309,"[33, 27, 22, 21, 32]"
2018-01-10 08:44:20,310,"[20, 21, 33, 32]"
2018-01-10 08:44:40,311,"[20, 33, 32]"
2018-01-10 08:44:00,312,"[20, 33, 32]"
2018-01-10 08:44:00,312,"[14, 22, 27]"
2018-01-10 08:45:40,314,"[20, 21, 33, 32]"
2018-01-10 08:45:40,314,"[14, 22]"
2018-01-10 08:45:00,315,"[33, 32]"
2018-01-10 08:45:00,315,"[14, 22, 27]"
2018-01-10 08:46:20,316,"[33, 22, 32]"
2018-01-10 08:46:20,316,"[14, 27]"
2018-01-10 08:46:40,317,"[14, 22]"
2018-01-10 08:46:00,318,"[33, 32]"
2018-01-10 08:46:00,318,"[14, 22]"
2018-01-10 08:47:20,319,"[14, 22]"
2018-01-10 08:47:40,320,"[14, 22, 32]"
2018-01-10 08:47:00,321,"[33, 32]"
2018-01-10 08:48:20,322,"[14, 27]"
2018-01-10 08:48:40,323,"[33, 32]"
2018-01-10 08:49:20,325,"[33, 32]"
2018-01-10 08:49:40,326,"[33, 32]"
2018-01-10 08:49:00,327,"[33, 32]"
2018-01-10 08:50:00,330,"[33, 32]"
2018-01-10 08:51:20,331,"[33, 32]"
2018-01-10 08:51:40,332,"[33, 32]"
2018-01-10 08:51:00,333,"[33, 32]"
2018-01-10 08:52:20,334,"[33, 32]"
2018-01-10 08:52:40,335,"[33, 32]"
2018-01-10 08:52:00,336,"[33, 32]"
2018-01-10 08:53:20,337,"[33, 32]"
2018-01-10 08:53:00,339,"[33, 32]"
2018-01-10 08:54:20,340,"[33, 32]"
2018-01-10 08:54:40,341,"[33, 32]"
2018-01-10 08:54:00,342,"[33, 32]"
2018-01-10 08:57:40,350,"[33, 32]"
2018-01-10 08:57:00,351,"[33, 32]"
2018-01-10 08:59:40,356,"[17, 27]"
2018-01-10 08:60:40,359,"[17, 27]"
2018-01-10 09:02:00,366,"[24, 33, 32]"
2018-01-10 09:03:20,367,"[17, 27]"
2018-01-10 09:03:20,367,"[24, 32, 33]"
2018-01-10 09:03:40,368,"[24, 32]"
2018-01-10 09:03:00,369,"[24, 29, 32]"
2018-01-10 09:04:20,370,"[33, 29, 32]"
2018-01-10 09:04:40,371,"[33, 29, 32]"
2018-01-10 09:04:00,372,"[33, 29, 32]"
2018-01-10 09:05:20,373,"[33, 32]"
2018-01-10 09:05:40,374,"[33, 32]"
2018-01-10 09:05:00,375,"[33, 22]"
2018-01-10 09:06:20,376,"[14, 22]"
2018-01-10 09:06:00,378,"[33, 32]"
2018-01-10 09:08:20,382,"[29, 32]"
2018-01-10 09:08:40,383,"[33, 29, 34]"
2018-01-10 09:09:40,386,"[33, 32]"
2018-01-10 09:09:00,387,"[33, 29, 34, 32]"
2018-01-10 09:10:20,388,"[33, 29, 34, 32]"
2018-01-10 09:10:40,389,"[33, 29, 34, 32]"
2018-01-10 09:10:00,390,"[33, 29, 34, 32]"
2018-01-10 09:11:20,391,"[33, 29, 34, 32]"
2018-01-10 09:11:40,392,"[33, 29, 34, 32]"
2018-01-10 09:11:00,393,"[33, 29, 34, 32]"
2018-01-10 09:12:20,394,"[20, 14, 21]"
2018-01-10 09:12:20,394,"[34, 29]"
2018-01-10 09:12:40,395,"[20, 14, 21]"
2018-01-10 09:12:40,395,"[33, 29, 34, 32]"
2018-01-10 09:12:00,396,"[20, 21]"
2018-01-10 09:12:00,396,"[33, 29, 34, 32]"
2018-01-10 09:13:20,397,"[20, 21]"
2018-01-10 09:13:20,397,"[24, 29]"
2018-01-10 09:13:20,397,"[33, 32]"
2018-01-10 09:13:40,398,"[20, 29, 24, 21, 14]"
2018-01-10 09:13:40,398,"[33, 32]"
2018-01-10 09:13:00,399,"[20, 14, 21]"
2018-01-10 09:13:00,399,"[24, 29, 34, 33, 32]"
2018-01-10 09:14:20,400,"[20, 14, 21, 24]"
2018-01-10 09:14:20,400,"[33, 29, 34, 32]"
2018-01-10 09:14:40,401,"[20, 14, 21, 24]"
2018-01-10 09:14:40,401,"[33, 29, 34, 32]"
2018-01-10 09:14:00,402,"[20, 14, 21]"
2018-01-10 09:14:00,402,"[33, 29, 34, 32]"
2018-01-10 09:15:20,403,"[20, 14, 21]"
2018-01-10 09:15:20,403,"[33, 29, 34, 32]"
2018-01-10 09:15:40,404,"[20, 14, 21]"
2018-01-10 09:15:40,404,"[33, 32]"
2018-01-10 09:15:40,404,"[34, 29]"
2018-01-10 09:15:00,405,"[20, 14, 21]"
2018-01-10 09:15:00,405,"[33, 32]"
2018-01-10 09:15:00,405,"[34, 29]"
2018-01-10 09:16:20,406,"[20, 21, 33, 32]"
2018-01-10 09:16:20,406,"[34, 29]"
2018-01-10 09:16:40,407,"[20, 29, 22, 21, 14, 34, 33, 32]"
2018-01-10 09:16:00,408,"[20, 14, 21]"
2018-01-10 09:16:00,408,"[24, 29, 32, 33]"
2018-01-10 09:17:20,409,"[17, 24, 20, 14, 33]"
2018-01-10 09:17:20,409,"[34, 29, 32]"
2018-01-10 09:17:40,410,"[20, 24]"
2018-01-10 09:17:40,410,"[33, 29, 34, 32]"
2018-01-10 09:17:00,411,"[20, 29, 27, 24, 34, 33, 32]"
2018-01-10 09:18:20,412,"[20, 21, 27]"
2018-01-10 09:18:20,412,"[33, 32]"
2018-01-10 09:18:20,412,"[34, 29]"
2018-01-10 09:18:40,413,"[20, 21]"
2018-01-10 09:18:40,413,"[33, 29, 34, 32]"
2018-01-10 09:18:00,414,"[33, 29, 34, 32]"
2018-01-10 09:19:20,415,"[20, 29, 21, 34, 33, 32]"
2018-01-10 09:19:40,416,"[24, 29, 21, 33, 32]"
2018-01-10 09:19:00,417,"[20, 29, 27, 24, 21, 33, 32]"
2018-01-10 09:20:20,418,"[20, 29, 27, 24, 33, 32]"
2018-01-10 09:20:40,419,"[20, 21, 24]"
2018-01-10 09:20:40,419,"[33, 29, 32]"
2018-01-10 09:20:00,420,"[20, 24]"
2018-01-10 09:20:00,420,"[34, 29]"
2018-01-10 09:21:20,421,"[20, 21, 24, 32]"
2018-01-10 09:21:20,421,"[34, 29]"
2018-01-10 09:21:40,422,"[20, 29, 24, 21, 34]"
2018-01-10 09:21:00,423,"[20, 21]"
2018-01-10 09:21:00,423,"[24, 29, 34]"
2018-01-10 09:22:20,424,"[20, 21, 27, 24]"
2018-01-10 09:22:20,424,"[34, 29]"
