date,date_index,group
2018-01-12 14:32:30,1261,"[20, 28, 24, 22, 21, 33]"
2018-01-12 14:33:00,1262,"[20, 28, 24, 22, 21]"
2018-01-12 14:35:30,1263,"[20, 22]"
2018-01-12 14:36:00,1264,"[28, 31, 30, 29, 27, 21, 34, 33]"
2018-01-12 14:38:30,1265,"[28, 31, 30, 29, 27, 34, 32]"
2018-01-12 14:39:00,1266,"[28, 31, 30, 34]"
2018-01-12 14:41:30,1267,"[30, 31, 29, 34]"
2018-01-12 14:41:30,1267,"[33, 32]"
2018-01-12 14:44:30,1269,"[28, 31, 30, 29, 27, 34, 33]"
2018-01-12 14:45:00,1270,"[28, 31, 30, 29, 34]"
2018-01-12 14:47:30,1271,"[24, 27]"
2018-01-12 14:47:30,1271,"[28, 31, 29, 34]"
2018-01-12 14:48:00,1272,"[24, 27]"
2018-01-12 14:48:00,1272,"[28, 31, 29, 34]"
2018-01-12 14:50:30,1273,"[24, 28, 27, 34]"
2018-01-12 14:50:30,1273,"[30, 31, 29]"
2018-01-12 14:51:00,1274,"[30, 31]"
2018-01-12 14:51:00,1274,"[34, 29, 27]"
2018-01-12 14:53:30,1275,"[34, 29]"
2018-01-12 14:54:00,1276,"[24, 29, 34]"
2018-01-12 14:56:30,1277,"[11, 29, 28, 24, 10, 34]"
2018-01-12 14:57:00,1278,"[11, 29, 34, 10]"
2018-01-12 14:59:30,1279,"[28, 31]"
2018-01-12 14:59:30,1279,"[34, 27]"
2018-01-12 15:02:30,1281,"[20, 21, 28, 29]"
2018-01-12 15:02:30,1281,"[34, 27, 10]"
2018-01-12 15:03:00,1282,"[20, 31, 30, 28, 27, 21, 14, 33]"
2018-01-12 15:05:30,1283,"[20, 31, 27, 14, 33]"
2018-01-12 15:06:00,1284,"[11, 24, 17, 10, 34]"
2018-01-12 15:06:00,1284,"[20, 23, 14, 27]"
2018-01-12 15:08:30,1285,"[11, 24, 17, 10, 34]"
2018-01-12 15:08:30,1285,"[20, 22]"
2018-01-12 15:09:00,1286,"[11, 34, 17]"
2018-01-12 15:09:00,1286,"[20, 22]"
2018-01-12 15:11:30,1287,"[11, 30, 17, 10, 34]"
2018-01-12 15:11:30,1287,"[20, 33]"
2018-01-12 15:12:00,1288,"[11, 31, 29, 28, 22, 20, 17, 10, 34, 33, 32]"
2018-01-12 15:14:30,1289,"[11, 29, 24, 10, 34]"
2018-01-12 15:14:30,1289,"[17, 31, 28, 27, 22, 20, 33, 32]"
2018-01-12 15:15:00,1290,"[11, 29, 28, 27, 24, 22, 21, 20, 17, 14, 10, 34, 33]"
2018-01-12 15:17:30,1291,"[11, 29, 24, 10, 34]"
2018-01-12 15:17:30,1291,"[17, 28, 27, 22, 21, 20, 14]"
2018-01-12 15:18:00,1292,"[11, 29, 24, 22, 10, 34]"
2018-01-12 15:18:00,1292,"[17, 28, 21, 20, 33, 32]"
2018-01-12 15:20:30,1293,"[11, 29, 28, 24, 21, 20, 17, 10, 34, 33, 32]"
2018-01-12 15:21:00,1294,"[11, 29, 28, 24, 21, 20, 17, 10, 34, 33, 32]"
2018-01-12 15:23:30,1295,"[17, 31, 30, 28, 22, 21, 20, 10, 33, 32]"
2018-01-12 15:23:30,1295,"[24, 29, 34]"
2018-01-12 15:24:00,1296,"[17, 31, 30, 28, 24, 22, 21, 20, 10, 34, 33, 32]"
2018-01-12 15:26:30,1297,"[11, 31, 30, 28, 24, 22, 21, 20, 17, 14, 10, 34, 33, 32]"
2018-01-12 15:27:00,1298,"[11, 31, 29, 28, 24, 22, 21, 20, 17, 10, 34, 33, 32]"
2018-01-12 15:29:30,1299,"[11, 31, 30, 29, 28, 24, 21, 20, 17, 14, 10, 34, 33, 32]"
2018-01-12 15:30:00,1300,"[11, 31, 30, 29, 28, 24, 21, 20, 17, 14, 10, 34, 33, 32]"
2018-01-12 15:32:30,1301,"[17, 29, 28, 24, 21, 20, 34, 33, 32]"
2018-01-12 15:33:00,1302,"[17, 31, 28, 24, 23, 21, 20, 10, 33, 32]"
2018-01-12 15:35:30,1303,"[17, 31, 28, 24, 21, 20, 33, 32]"
2018-01-12 15:36:00,1304,"[17, 31, 28, 21, 20]"
2018-01-12 15:36:00,1304,"[24, 32, 33]"
2018-01-12 15:38:30,1305,"[17, 31, 29, 28, 21, 20, 34, 33, 32]"
2018-01-12 15:39:00,1306,"[20, 21]"
2018-01-12 15:39:00,1306,"[33, 31, 32]"
2018-01-12 15:41:30,1307,"[17, 31, 30, 29, 24, 21, 20, 33, 32]"
2018-01-12 15:42:00,1308,"[17, 31, 30, 21, 20, 14]"
2018-01-12 15:42:00,1308,"[24, 33, 32]"
2018-01-12 15:44:30,1309,"[20, 31, 14, 21]"
2018-01-12 15:44:30,1309,"[24, 32]"
2018-01-12 15:45:00,1310,"[20, 31, 14, 21]"
2018-01-12 15:47:30,1311,"[17, 31, 30, 20, 14]"
2018-01-12 15:47:30,1311,"[24, 32]"
2018-01-12 15:48:00,1312,"[17, 31, 30, 21, 20]"
2018-01-12 15:48:00,1312,"[24, 32, 33]"
2018-01-12 15:50:30,1313,"[20, 31, 30, 29, 24, 33]"
2018-01-12 15:51:00,1314,"[20, 31, 30, 24, 22, 34, 33, 32]"
2018-01-12 15:53:30,1315,"[17, 31, 30, 20]"
2018-01-12 15:53:30,1315,"[33, 32]"
2018-01-12 15:54:00,1316,"[17, 24, 20, 33, 32]"
2018-01-12 15:56:30,1317,"[17, 21, 20]"
2018-01-12 15:56:30,1317,"[24, 32, 34, 33]"
2018-01-12 15:57:00,1318,"[24, 34, 33]"
2018-01-12 15:59:30,1319,"[24, 33, 29, 32]"
2018-01-12 15:59:30,1319,"[28, 21]"
2018-01-12 16:00:00,1320,"[20, 24, 34, 33, 32]"
2018-01-12 16:00:00,1320,"[21, 31, 29]"
2018-01-12 16:02:30,1321,"[17, 31, 29, 28, 24, 21, 20, 14, 33]"
2018-01-12 16:03:00,1322,"[17, 31, 28, 21, 20, 14]"
2018-01-12 16:03:00,1322,"[24, 32, 33]"
2018-01-12 16:05:30,1323,"[17, 31, 28, 24, 20, 33, 32]"
2018-01-12 16:06:00,1324,"[17, 22, 20]"
2018-01-12 16:06:00,1324,"[24, 32, 33]"
2018-01-12 16:08:30,1325,"[17, 21, 20]"
2018-01-12 16:08:30,1325,"[24, 31, 33, 32]"
2018-01-12 16:09:00,1326,"[17, 14, 20]"
2018-01-12 16:09:00,1326,"[24, 33, 32]"
2018-01-12 16:11:30,1327,"[24, 32, 33]"
2018-01-12 16:11:30,1327,"[14, 22]"
2018-01-12 16:12:00,1328,"[17, 20]"
2018-01-12 16:12:00,1328,"[24, 33]"
2018-01-12 16:14:30,1329,"[17, 31, 28, 22, 20, 14]"
2018-01-12 16:14:30,1329,"[24, 32, 33]"
2018-01-12 16:15:00,1330,"[17, 31, 28, 21, 20]"
2018-01-12 16:15:00,1330,"[24, 32, 33]"
2018-01-12 16:17:30,1331,"[17, 31, 28, 22, 21, 20]"
2018-01-12 16:17:30,1331,"[24, 33]"
2018-01-12 16:18:00,1332,"[17, 31, 28, 24, 22, 21, 20]"
2018-01-12 16:20:30,1333,"[17, 28, 24, 22, 21, 20]"
2018-01-12 16:21:00,1334,"[20, 29, 28, 24, 22, 21]"
2018-01-12 16:23:30,1335,"[20, 28, 24, 22, 21]"
2018-01-12 16:24:00,1336,"[20, 22, 21, 28]"
2018-01-12 16:26:30,1337,"[20, 29, 28, 22, 21, 34, 33]"
2018-01-12 16:27:00,1338,"[20, 28, 22, 21, 33]"
2018-01-12 16:29:30,1339,"[20, 22, 28, 21]"
2018-01-12 16:30:00,1340,"[20, 29, 21, 28]"
2018-01-12 16:32:30,1341,"[20, 21, 28]"
2018-01-12 16:33:00,1342,"[17, 20, 21, 28]"
2018-01-12 16:35:30,1343,"[17, 28, 21, 20, 10]"
2018-01-12 16:36:00,1344,"[17, 28, 22, 21, 20, 10]"
2018-01-12 16:38:30,1345,"[17, 29, 28, 22, 21, 20, 10]"
2018-01-12 16:39:00,1346,"[11, 28, 21, 20, 17]"
2018-01-12 16:41:30,1347,"[11, 31, 28, 21, 20, 17, 10]"
2018-01-12 16:42:00,1348,"[11, 28, 24, 21, 20, 17, 14, 10]"
2018-01-12 16:44:30,1349,"[17, 28, 24, 21, 14, 10]"
2018-01-12 16:45:00,1350,"[11, 28, 21, 17, 14, 10]"
2018-01-12 16:47:30,1351,"[11, 22, 17, 14, 10]"
2018-01-12 16:48:00,1352,"[11, 22, 17, 14, 10]"
2018-01-12 16:50:30,1353,"[11, 21, 17, 14, 10]"
2018-01-12 16:51:00,1354,"[11, 21, 17, 14, 10]"
2018-01-12 16:53:30,1355,"[11, 28, 27, 23, 21, 20, 17, 14, 10]"
2018-01-12 16:54:00,1356,"[17, 23, 21, 14, 10]"
2018-01-12 16:56:30,1357,"[11, 14, 28, 17]"
2018-01-12 16:57:00,1358,"[17, 31, 28, 23, 21, 20, 14]"
2018-01-12 16:57:00,1358,"[33, 32]"
2018-01-12 16:59:30,1359,"[17, 31, 21, 14, 33, 32]"
2018-01-12 17:00:00,1360,"[33, 32]"
2018-01-12 17:00:00,1360,"[14, 21]"
2018-01-12 17:02:30,1361,"[33, 31, 14, 32]"
2018-01-12 17:03:00,1362,"[33, 29, 32]"
2018-01-12 17:03:00,1362,"[14, 31]"
2018-01-12 17:05:30,1363,"[33, 29, 32]"
2018-01-12 17:05:30,1363,"[10, 23]"
2018-01-12 17:06:00,1364,"[33, 32]"
2018-01-12 17:06:00,1364,"[34, 29]"
2018-01-12 17:08:30,1365,"[20, 29, 24, 10, 34, 33, 32]"
2018-01-12 17:09:00,1366,"[11, 21, 20, 10, 34, 33, 32]"
2018-01-12 17:11:30,1367,"[11, 10, 34, 33, 32]"
2018-01-12 17:12:00,1368,"[11, 29, 20, 34, 33, 32]"
2018-01-12 17:14:30,1369,"[17, 21, 20, 14, 34, 33, 32]"
2018-01-12 17:15:00,1370,"[17, 29, 20, 14, 34, 33, 32]"
2018-01-12 17:17:30,1371,"[20, 31, 29, 28, 33, 32]"
2018-01-12 17:18:00,1372,"[11, 31, 29, 21, 20, 17, 10, 33, 32]"
2018-01-12 17:20:30,1373,"[11, 31, 29, 21, 20, 17, 10]"
2018-01-12 17:20:30,1373,"[24, 33, 32]"
2018-01-12 17:21:00,1374,"[17, 31, 30, 20]"
2018-01-12 17:21:00,1374,"[24, 33, 32]"
2018-01-12 17:23:30,1375,"[20, 31, 30, 21]"
2018-01-12 17:23:30,1375,"[33, 32]"
2018-01-12 17:24:00,1376,"[11, 31, 30, 21, 20, 10]"
2018-01-12 17:24:00,1376,"[33, 32]"
2018-01-12 17:26:30,1377,"[11, 31, 30, 29, 21, 20, 10]"
2018-01-12 17:26:30,1377,"[33, 32]"
2018-01-12 17:27:00,1378,"[11, 29, 21, 20, 10, 33, 32]"
2018-01-12 17:29:30,1379,"[33, 32]"
2018-01-12 17:32:30,1381,"[24, 29, 33, 32]"
2018-01-12 17:33:00,1382,"[24, 33]"
2018-01-12 17:35:30,1383,"[24, 10, 33]"
2018-01-12 17:36:00,1384,"[17, 28, 24, 22, 20, 14, 10, 34, 33, 32]"
2018-01-12 17:38:30,1385,"[17, 28, 22, 20, 14, 34]"
2018-01-12 17:38:30,1385,"[24, 33]"
2018-01-12 17:39:00,1386,"[20, 31, 30, 24, 10, 34, 33, 32]"
2018-01-12 17:41:30,1387,"[20, 31, 30, 24, 10, 34, 33, 32]"
2018-01-12 17:42:00,1388,"[20, 31, 30, 24, 10, 34, 32]"
2018-01-12 17:44:30,1389,"[11, 31, 30, 20, 34]"
2018-01-12 17:44:30,1389,"[24, 32, 10]"
2018-01-12 17:45:00,1390,"[11, 31, 30, 20, 34]"
2018-01-12 17:45:00,1390,"[24, 10]"
2018-01-12 17:47:30,1391,"[11, 31, 30, 20, 34]"
2018-01-12 17:47:30,1391,"[24, 10]"
2018-01-12 17:48:00,1392,"[20, 31, 30, 29, 24, 22, 10, 34]"
2018-01-12 17:50:30,1393,"[20, 31, 30, 29, 24, 10, 34]"
2018-01-12 17:51:00,1394,"[11, 31, 30, 29, 20, 34]"
2018-01-12 17:51:00,1394,"[24, 10, 32, 33]"
2018-01-12 17:53:30,1395,"[11, 31, 30, 29, 20, 17]"
2018-01-12 17:53:30,1395,"[24, 10, 33, 32]"
2018-01-12 17:54:00,1396,"[20, 31, 30, 29, 21]"
2018-01-12 17:54:00,1396,"[24, 10, 33, 32]"
2018-01-12 17:56:30,1397,"[11, 31, 29, 21, 20]"
2018-01-12 17:56:30,1397,"[24, 10, 33, 32]"
2018-01-12 17:57:00,1398,"[11, 29, 24, 21, 20, 17, 10, 33, 32]"
2018-01-12 17:59:30,1399,"[11, 30, 29, 28, 24, 21, 20, 17, 14, 33, 32]"
2018-01-12 18:00:00,1400,"[11, 28, 24, 20, 17, 14, 34, 33, 32]"
2018-01-12 18:02:30,1401,"[11, 29, 28, 17, 14, 34, 33, 32]"
2018-01-12 18:03:00,1402,"[11, 29, 28, 21, 17, 14, 34, 33, 32]"
2018-01-12 18:05:30,1403,"[17, 29, 28, 20, 14, 34, 33, 32]"
2018-01-12 18:06:00,1404,"[17, 30, 29, 28, 24, 20, 14, 33, 32]"
2018-01-12 18:08:30,1405,"[17, 31, 30, 29, 28, 24, 23, 20, 14, 33, 32]"
2018-01-12 18:09:00,1406,"[17, 31, 30, 28, 24, 21, 20, 14]"
2018-01-12 18:09:00,1406,"[33, 32]"
2018-01-12 18:11:30,1407,"[17, 31, 30, 28, 24, 23, 21, 20, 14, 34, 33, 32]"
2018-01-12 18:12:00,1408,"[11, 31, 30, 28, 24, 21, 20, 17, 14, 10, 34]"
2018-01-12 18:12:00,1408,"[33, 32]"
2018-01-12 18:14:30,1409,"[11, 31, 28, 24, 21, 20, 17, 14, 10, 34]"
2018-01-12 18:14:30,1409,"[33, 32]"
2018-01-12 18:15:00,1410,"[11, 31, 28, 21, 20, 17, 14, 10]"
2018-01-12 18:17:30,1411,"[11, 31, 28, 21, 20, 17, 14, 10]"
2018-01-12 18:18:00,1412,"[11, 31, 29, 28, 24, 23, 20, 17, 14, 10, 34]"
2018-01-12 18:20:30,1413,"[11, 31, 29, 28, 23, 17, 14, 10, 34]"
2018-01-12 18:21:00,1414,"[11, 31, 30, 29, 28, 23, 20, 17, 14, 10, 34]"
2018-01-12 18:23:30,1415,"[11, 31, 30, 29, 28, 23, 21, 20, 17, 10, 34]"
2018-01-12 18:24:00,1416,"[11, 31, 30, 29, 28, 21, 20, 17, 10]"
2018-01-12 18:26:30,1417,"[11, 31, 29, 28, 21, 20, 17, 10, 34]"
2018-01-12 18:27:00,1418,"[11, 29, 28, 20, 17, 10, 34]"
2018-01-12 18:29:30,1419,"[11, 30, 29, 28, 21, 17, 10, 34]"
2018-01-12 18:30:00,1420,"[11, 31, 29, 28, 24, 23, 21, 17, 10, 34]"
2018-01-12 18:30:00,1420,"[33, 32]"
2018-01-12 18:32:30,1421,"[11, 29, 28, 24, 21, 17, 10, 34]"
2018-01-12 18:32:30,1421,"[33, 32]"
2018-01-12 18:33:00,1422,"[11, 31, 29, 28, 24, 21, 17, 10, 34, 33, 32]"
2018-01-12 18:35:30,1423,"[11, 29, 28, 24, 21, 20, 17, 10, 33, 32]"
2018-01-12 18:36:00,1424,"[11, 28, 24, 21, 20, 17, 10, 33, 32]"
2018-01-12 18:38:30,1425,"[11, 28, 24, 21, 20, 17, 10, 33, 32]"
2018-01-12 18:39:00,1426,"[11, 29, 28, 24, 21, 20, 17, 10, 34, 33, 32]"
2018-01-12 18:41:30,1427,"[11, 29, 28, 24, 21, 20, 17, 10, 34, 33, 32]"
2018-01-12 18:42:00,1428,"[11, 30, 29, 28, 24, 21, 20, 17, 10, 34, 33]"
2018-01-12 18:44:30,1429,"[11, 29, 28, 24, 21, 20, 17, 10, 34]"
2018-01-12 18:45:00,1430,"[11, 29, 28, 24, 21, 20, 17, 10, 34]"
2018-01-12 18:47:30,1431,"[11, 30, 29, 28, 24, 21, 17, 10, 34]"
2018-01-12 18:48:00,1432,"[11, 31, 30, 29, 28, 24, 23, 17, 34]"
2018-01-12 18:50:30,1433,"[11, 31, 30, 29, 28, 24, 23, 21, 17, 10, 34]"
2018-01-12 18:51:00,1434,"[17, 31, 30, 29, 28, 24, 23, 34]"
2018-01-12 18:51:00,1434,"[33, 10]"
2018-01-12 18:53:30,1435,"[17, 30, 29, 28, 24, 23, 14, 34]"
2018-01-12 18:54:00,1436,"[17, 30, 29, 28, 24, 23, 34]"
2018-01-12 18:56:30,1437,"[17, 30, 29, 28, 27, 24, 23, 34]"
2018-01-12 18:57:00,1438,"[17, 30, 29, 28, 27, 24, 23, 34]"
2018-01-12 18:59:30,1439,"[17, 31, 30, 29, 28, 27, 24, 23, 34]"
2018-01-13 07:00:00,1440,"[20, 31, 27, 24, 22, 21, 14]"
2018-01-13 07:02:30,1441,"[20, 22, 27, 24]"
2018-01-13 07:03:00,1442,"[17, 31, 27, 24, 22, 20, 33, 32]"
2018-01-13 07:05:30,1443,"[17, 31, 27, 22, 21, 20, 33, 32]"
2018-01-13 07:06:00,1444,"[20, 31, 22]"
2018-01-13 07:06:00,1444,"[33, 27, 32]"
2018-01-13 07:08:30,1445,"[17, 31, 30, 27, 26, 22, 21, 20, 33]"
2018-01-13 07:09:00,1446,"[17, 31, 30, 26, 25, 22, 20]"
2018-01-13 07:09:00,1446,"[33, 32]"
2018-01-13 07:11:30,1447,"[17, 31, 30, 22, 20, 33, 32]"
2018-01-13 07:12:00,1448,"[20, 31, 30, 21]"
2018-01-13 07:12:00,1448,"[33, 32]"
2018-01-13 07:14:30,1449,"[17, 20, 33, 32]"
2018-01-13 07:15:00,1450,"[17, 33, 22, 32]"
2018-01-13 07:17:30,1451,"[17, 33, 32]"
2018-01-13 07:18:00,1452,"[33, 22, 32]"
2018-01-13 07:20:30,1453,"[33, 22, 32]"
2018-01-13 07:21:00,1454,"[30, 31, 33, 32]"
2018-01-13 07:23:30,1455,"[20, 33, 32]"
2018-01-13 07:24:00,1456,"[33, 32]"
2018-01-13 07:26:30,1457,"[33, 32]"
2018-01-13 07:27:00,1458,"[33, 32]"
2018-01-13 07:29:30,1459,"[24, 31, 32, 33]"
2018-01-13 07:30:00,1460,"[24, 31, 30, 26, 25, 22, 33, 32]"
2018-01-13 07:32:30,1461,"[26, 31, 30, 25, 33, 32]"
2018-01-13 07:33:00,1462,"[30, 31, 22, 33, 32]"
2018-01-13 07:35:30,1463,"[30, 31, 33, 32]"
2018-01-13 07:36:00,1464,"[30, 31]"
2018-01-13 07:36:00,1464,"[33, 32]"
2018-01-13 07:38:30,1465,"[30, 31]"
2018-01-13 07:38:30,1465,"[33, 27, 32]"
2018-01-13 07:39:00,1466,"[30, 31]"
2018-01-13 07:39:00,1466,"[33, 27, 32]"
2018-01-13 07:41:30,1467,"[20, 31, 30, 27, 21, 33, 32]"
2018-01-13 07:42:00,1468,"[20, 31, 27, 21, 33, 32]"
2018-01-13 07:44:30,1469,"[20, 31, 30, 27, 21, 33, 32]"
2018-01-13 07:45:00,1470,"[20, 31, 30, 27, 21, 33, 32]"
2018-01-13 07:47:30,1471,"[20, 27, 33, 32]"
2018-01-13 07:48:00,1472,"[20, 27, 21, 33, 32]"
2018-01-13 07:50:30,1473,"[20, 30, 27, 24, 21, 33, 32]"
2018-01-13 07:51:00,1474,"[20, 30, 29, 27, 21, 33, 32]"
2018-01-13 07:53:30,1475,"[20, 31, 30, 27, 21, 33, 32]"
2018-01-13 07:54:00,1476,"[20, 31, 30, 27, 26, 21, 33, 32]"
2018-01-13 07:56:30,1477,"[17, 31, 26, 22, 20, 33, 32]"
2018-01-13 07:57:00,1478,"[17, 27, 20, 14, 33, 32]"
2018-01-13 07:59:30,1479,"[17, 27, 22, 21, 20, 33, 32]"
2018-01-13 08:00:00,1480,"[17, 22]"
2018-01-13 08:00:00,1480,"[20, 27, 33, 32]"
2018-01-13 08:02:30,1481,"[17, 27, 22, 20, 33, 32]"
2018-01-13 08:03:00,1482,"[17, 27, 22, 21, 20]"
2018-01-13 08:05:30,1483,"[17, 22]"
2018-01-13 08:08:30,1485,"[30, 31]"
2018-01-13 08:09:00,1486,"[17, 31]"
2018-01-13 08:11:30,1487,"[17, 31]"
2018-01-13 08:12:00,1488,"[17, 31]"
2018-01-13 08:17:30,1491,"[20, 21, 29]"
2018-01-13 08:18:00,1492,"[20, 31, 29, 21, 14]"
2018-01-13 08:20:30,1493,"[20, 29, 21, 34]"
2018-01-13 08:21:00,1494,"[20, 34, 24]"
2018-01-13 08:23:30,1495,"[17, 29, 24, 20, 34]"
2018-01-13 08:24:00,1496,"[20, 31, 29, 24, 21, 34]"
2018-01-13 08:26:30,1497,"[17, 31, 29, 27, 24, 20, 34]"
2018-01-13 08:27:00,1498,"[20, 31]"
2018-01-13 08:27:00,1498,"[34, 21, 27]"
2018-01-13 08:29:30,1499,"[20, 31, 27, 21, 34]"
2018-01-13 08:30:00,1500,"[20, 31, 30, 21]"
2018-01-13 08:30:00,1500,"[24, 27, 34, 33, 32]"
2018-01-13 08:32:30,1501,"[20, 31, 30, 21]"
2018-01-13 08:32:30,1501,"[24, 29, 27, 34]"
2018-01-13 08:33:00,1502,"[20, 31, 29, 27, 21, 34]"
2018-01-13 08:35:30,1503,"[20, 29, 27, 34]"
2018-01-13 08:38:30,1505,"[20, 21]"
2018-01-13 08:39:00,1506,"[20, 21]"
2018-01-13 08:39:00,1506,"[33, 32]"
2018-01-13 08:41:30,1507,"[20, 33, 32]"
2018-01-13 08:44:30,1509,"[17, 29, 34]"
2018-01-13 08:45:00,1510,"[17, 22, 29, 34]"
2018-01-13 08:47:30,1511,"[17, 22, 21, 20]"
2018-01-13 08:48:00,1512,"[17, 22, 20]"
2018-01-13 08:50:30,1513,"[17, 22, 21, 20]"
2018-01-13 08:51:00,1514,"[17, 22]"
2018-01-13 08:53:30,1515,"[17, 31, 22]"
2018-01-13 08:54:00,1516,"[17, 22, 29, 34]"
2018-01-13 08:54:00,1516,"[20, 24, 21, 33, 32]"
2018-01-13 08:56:30,1517,"[17, 31, 29, 22, 34]"
2018-01-13 08:56:30,1517,"[20, 24, 21, 33, 32]"
2018-01-13 08:57:00,1518,"[17, 22, 29, 34]"
2018-01-13 08:59:30,1519,"[17, 22, 34]"
2018-01-13 09:00:00,1520,"[17, 34]"
2018-01-13 09:02:30,1521,"[17, 34]"
2018-01-13 09:03:00,1522,"[17, 34]"
2018-01-13 09:05:30,1523,"[17, 29, 34]"
2018-01-13 09:05:30,1523,"[24, 27]"
2018-01-13 09:06:00,1524,"[17, 29, 34]"
2018-01-13 09:06:00,1524,"[24, 27]"
2018-01-13 09:08:30,1525,"[17, 29, 34]"
2018-01-13 09:08:30,1525,"[24, 27]"
2018-01-13 09:09:00,1526,"[24, 27]"
2018-01-13 09:11:30,1527,"[17, 14]"
2018-01-13 09:12:00,1528,"[17, 14, 34]"
2018-01-13 09:14:30,1529,"[17, 14]"
2018-01-13 09:15:00,1530,"[17, 24, 21, 20, 14, 34, 33, 32]"
2018-01-13 09:17:30,1531,"[17, 14, 34, 24]"
2018-01-13 09:18:00,1532,"[20, 14, 34, 24]"
2018-01-13 09:20:30,1533,"[20, 29, 24, 21, 14, 34]"
2018-01-13 09:21:00,1534,"[20, 29, 24, 21, 34]"
2018-01-13 09:23:30,1535,"[20, 29, 24, 22, 21, 14, 34]"
2018-01-13 09:24:00,1536,"[20, 22, 29, 34]"
2018-01-13 09:26:30,1537,"[20, 29, 24, 23, 22, 21, 34]"
2018-01-13 09:27:00,1538,"[20, 29, 24, 23, 22, 34]"
2018-01-13 09:29:30,1539,"[20, 24, 23, 22, 21, 14]"
2018-01-13 09:30:00,1540,"[20, 29, 24, 23, 22, 14, 34]"
2018-01-13 09:32:30,1541,"[17, 29, 24, 23, 22, 14, 34]"
2018-01-13 09:33:00,1542,"[17, 29, 24, 23, 22, 14, 34]"
2018-01-13 09:35:30,1543,"[17, 22, 29, 34]"
2018-01-13 09:36:00,1544,"[34, 22, 29]"
2018-01-13 09:38:30,1545,"[34, 22]"
2018-01-13 09:39:00,1546,"[33, 32]"
2018-01-13 09:41:30,1547,"[33, 32]"
2018-01-13 09:45:00,1550,"[17, 26]"
2018-01-13 09:47:30,1551,"[17, 26, 22, 14, 34]"
2018-01-13 09:48:00,1552,"[17, 29, 22, 14, 34]"
2018-01-13 09:50:30,1553,"[17, 29, 22, 21, 20, 34]"
2018-01-13 09:51:00,1554,"[17, 29, 22, 21, 20, 14, 34]"
2018-01-13 09:53:30,1555,"[17, 29, 21, 20, 14, 34]"
2018-01-13 09:54:00,1556,"[17, 29, 21, 20, 14, 34, 33, 32]"
2018-01-13 09:56:30,1557,"[17, 29, 24, 21, 20, 14, 34, 32]"
2018-01-13 09:57:00,1558,"[17, 29, 26, 25, 21, 20, 14, 34]"
2018-01-13 09:59:30,1559,"[17, 29, 26, 25, 24, 21, 20, 14, 34]"
2018-01-13 10:00:00,1560,"[20, 26, 25, 24, 21, 14, 33]"
2018-01-13 10:02:30,1561,"[24, 26, 25, 34, 33, 32]"
2018-01-13 10:03:00,1562,"[20, 26, 25, 24, 21, 14, 34, 33, 32]"
2018-01-13 10:05:30,1563,"[17, 26, 22, 21, 20, 14, 33, 32]"
2018-01-13 10:06:00,1564,"[17, 22, 20, 14, 34, 33]"
2018-01-13 10:08:30,1565,"[17, 24, 22, 21, 20, 14, 34, 33]"
2018-01-13 10:09:00,1566,"[17, 24, 22, 20, 14, 34, 32]"
2018-01-13 10:11:30,1567,"[17, 14]"
2018-01-13 10:11:30,1567,"[20, 24, 21, 34, 33]"
2018-01-13 10:12:00,1568,"[17, 21, 20, 14, 34, 33]"
2018-01-13 10:14:30,1569,"[17, 20, 14, 34, 33, 32]"
2018-01-13 10:15:00,1570,"[17, 20, 14, 34, 33, 32]"
2018-01-13 10:17:30,1571,"[17, 24, 20, 14, 33, 32]"
2018-01-13 10:18:00,1572,"[17, 14]"
2018-01-13 10:18:00,1572,"[24, 33, 32]"
2018-01-13 10:20:30,1573,"[17, 14]"
2018-01-13 10:20:30,1573,"[20, 33, 32]"
2018-01-13 10:21:00,1574,"[20, 24, 34, 33, 32]"
2018-01-13 10:23:30,1575,"[17, 31]"
2018-01-13 10:23:30,1575,"[20, 29, 21, 34, 33, 32]"
2018-01-13 10:24:00,1576,"[20, 24, 33, 32]"
2018-01-13 10:26:30,1577,"[20, 29, 24, 34, 33, 32]"
2018-01-13 10:27:00,1578,"[30, 31, 29, 34, 33, 32]"
2018-01-13 10:29:30,1579,"[17, 31, 30]"
2018-01-13 10:29:30,1579,"[20, 24, 21, 34, 32]"
2018-01-13 10:30:00,1580,"[17, 24, 23, 21, 20, 34, 33, 32]"
2018-01-13 10:32:30,1581,"[17, 31, 30, 24, 21, 20, 34, 33, 32]"
2018-01-13 10:33:00,1582,"[17, 31]"
2018-01-13 10:33:00,1582,"[20, 29, 21, 34, 32]"
2018-01-13 10:35:30,1583,"[20, 21, 34, 33, 32]"
2018-01-13 10:35:30,1583,"[24, 29]"
2018-01-13 10:36:00,1584,"[20, 29, 21, 34, 33, 32]"
2018-01-13 10:38:30,1585,"[17, 23, 24]"
2018-01-13 10:38:30,1585,"[20, 21, 33, 32]"
2018-01-13 10:39:00,1586,"[17, 31, 30, 24]"
2018-01-13 10:39:00,1586,"[20, 21]"
2018-01-13 10:41:30,1587,"[17, 31]"
2018-01-13 10:41:30,1587,"[20, 21]"
2018-01-13 10:42:00,1588,"[17, 31]"
2018-01-13 10:42:00,1588,"[20, 21, 33, 32]"
2018-01-13 10:44:30,1589,"[17, 31, 30, 24, 23]"
2018-01-13 10:44:30,1589,"[20, 33, 32]"
