,10,14,21,22,23,25,27,29,31,32
11,31,559,836,389,193,151,518,432,744,1256
17,1067,1382,1563,1296,1157,1119,1372,1287,1475,1788
20,1270,1547,1332,1456,1376,1347,1521,1517,1610,1960
24,1032,1371,1585,1253,1052,1129,1306,1282,1365,1811
26,387,825,1102,681,524,371,842,723,1088,1419
28,38,563,829,378,182,141,515,433,746,1249
30,827,1230,1396,1104,931,902,1170,1119,1186,1720
33,1347,1596,1790,1494,1400,1362,1645,1561,1695,1455
34,470,880,1135,794,595,585,787,523,1151,1523
