,10,14,21,22,23,25,27,29,31,32
11,11,2,4,0,0,0,0,1,0,6
17,3,275,251,212,45,52,160,171,69,221
20,29,321,997,276,126,36,326,277,138,551
24,19,276,337,139,297,27,296,308,80,493
26,4,44,59,35,10,113,25,34,21,47
28,1,81,91,48,15,8,55,51,22,77
30,0,114,77,74,25,19,65,74,58,59
33,32,166,353,107,130,13,309,337,79,1121
34,8,168,184,84,64,19,144,680,42,281
