,10,14,21,22,23,25,27,29,31,32
11,12,5,1,0,1,1,5,6,7,4
17,5,98,105,66,23,35,58,74,117,175
20,15,97,324,75,22,25,90,77,122,231
24,10,70,88,56,56,4,97,64,132,158
26,1,65,41,33,8,76,15,20,8,68
28,0,1,0,0,1,0,0,1,0,0
30,7,63,76,41,17,25,45,46,126,88
33,2,51,134,53,14,25,67,79,116,448
34,11,25,72,11,7,3,75,179,22,83
