,10,14,21,22,23,25,27,29,31,32
11,128,11,2,0,0,0,141,56,6,22
17,10,60,91,13,14,26,29,4,326,170
20,5,179,504,20,57,5,142,49,258,236
24,7,78,129,52,235,0,135,20,337,251
26,0,11,9,14,0,29,0,0,7,10
28,2,67,34,3,14,0,38,24,73,8
30,3,128,88,26,60,5,100,9,498,100
33,25,39,91,1,14,8,168,136,155,913
34,29,12,28,2,13,0,153,347,43,106
