,10,14,21,22,23,25,27,29,31,32
11,50,9,4,0,0,0,54,21,11,11
17,7,30,44,7,10,17,22,5,119,87
20,2,84,221,19,30,6,74,35,126,120
24,10,44,70,32,92,1,65,18,147,117
26,0,9,5,6,0,15,0,0,4,12
28,4,32,19,5,12,0,28,15,41,12
30,4,56,52,16,32,4,55,8,183,46
33,14,29,73,7,14,4,77,58,83,353
34,16,13,19,4,8,0,59,120,26,49
