,10,14,21,22,23,25,27,29,31,32
11,151,31,77,3,11,5,43,79,54,49
17,65,203,169,124,40,76,92,142,137,125
20,97,132,801,110,46,74,164,298,164,429
24,62,59,183,66,142,23,102,158,103,299
26,10,106,73,119,9,213,33,53,47,43
28,73,130,116,76,30,19,26,65,121,43
30,47,154,64,93,20,80,28,67,190,48
33,56,71,324,35,57,22,162,251,147,1164
34,55,63,147,37,27,34,127,552,50,180
