,10,14,21,22,23,25,27,29,31,32
11,80,24,46,2,0,2,32,37,30,30
17,36,104,115,65,11,29,64,84,89,111
20,61,92,425,67,20,45,102,176,112,230
24,28,36,97,39,43,7,58,87,60,157
26,4,29,46,37,3,95,14,44,25,61
28,24,68,64,43,6,8,31,46,74,30
30,28,73,50,53,3,38,18,36,119,57
33,42,63,208,25,24,30,82,144,119,578
34,31,57,106,30,4,22,83,281,24,108
