Date,Time,Tag ID,Power
1/26/2018,10:52:34,32,64
1/26/2018,10:52:36,33,59
1/26/2018,10:52:39,32,63
1/26/2018,10:52:41,33,59
1/26/2018,10:52:43,32,62
1/26/2018,10:52:46,33,60
1/26/2018,10:52:48,32,63
1/26/2018,10:52:51,33,60
1/26/2018,10:52:53,32,62
1/26/2018,10:52:56,33,62
1/26/2018,10:52:58,32,66
1/26/2018,10:53:01,33,61
1/26/2018,10:53:03,32,65
1/26/2018,10:53:06,33,59
1/26/2018,10:53:08,32,63
1/26/2018,10:53:11,33,62
1/26/2018,10:53:13,32,50
1/26/2018,10:53:15,33,49
1/26/2018,10:53:17,32,73
1/26/2018,10:53:20,33,91
1/26/2018,10:53:23,32,91
1/26/2018,10:53:26,33,72
1/26/2018,10:53:28,32,93
1/26/2018,10:53:31,33,93
1/26/2018,10:53:33,32,60
1/26/2018,10:53:36,33,96
1/26/2018,10:53:38,32,80
1/26/2018,10:53:41,33,82
1/26/2018,10:53:43,32,100
1/26/2018,10:53:46,33,99
1/26/2018,10:53:48,32,91
1/26/2018,10:53:51,33,76
1/26/2018,10:53:53,32,43
1/26/2018,10:55:01,33,29
1/26/2018,10:55:05,33,12
1/26/2018,10:55:10,33,28
1/26/2018,10:55:16,33,36
1/26/2018,10:55:26,33,25
1/26/2018,10:55:28,32,35
1/26/2018,10:55:53,32,28
1/26/2018,10:56:23,29,38
1/26/2018,10:56:33,29,34
1/26/2018,10:56:35,34,37
1/26/2018,10:56:40,34,29
1/26/2018,10:56:45,34,37
1/26/2018,10:56:50,34,42
1/26/2018,10:56:59,34,11
1/26/2018,10:57:04,34,40
1/26/2018,10:57:06,33,41
1/26/2018,10:57:08,32,39
1/26/2018,10:57:10,34,34
1/26/2018,10:57:11,33,50
1/26/2018,10:57:13,32,48
1/26/2018,10:57:16,33,45
1/26/2018,10:57:18,32,37
1/26/2018,10:57:30,34,35
1/26/2018,10:57:31,33,32
1/26/2018,10:57:35,34,27
1/26/2018,10:57:36,33,42
1/26/2018,10:57:40,34,32
1/26/2018,10:57:41,33,40
1/26/2018,10:57:45,34,23
1/26/2018,10:57:51,33,41
1/26/2018,10:57:54,34,37
1/26/2018,10:57:55,33,41
1/26/2018,10:57:59,34,34
1/26/2018,10:58:00,33,44
1/26/2018,10:58:05,34,31
1/26/2018,10:58:06,33,42
1/26/2018,10:58:10,34,38
1/26/2018,10:58:13,32,30
1/26/2018,10:58:15,34,19
1/26/2018,10:58:20,34,38
1/26/2018,10:58:30,34,34
1/26/2018,10:58:35,34,31
1/26/2018,10:58:45,34,39
1/26/2018,10:58:54,34,36
1/26/2018,10:59:00,34,37
1/26/2018,10:59:05,34,37
1/26/2018,10:59:10,34,37
1/26/2018,10:59:15,34,40
1/26/2018,10:59:20,34,35
1/26/2018,10:59:25,34,32
1/26/2018,10:59:30,34,38
1/26/2018,10:59:35,34,36
1/26/2018,10:59:40,34,38
1/26/2018,10:59:45,34,31
1/26/2018,10:59:49,34,37
1/26/2018,10:59:55,34,23
1/26/2018,11:00:03,29,64
1/26/2018,11:00:05,34,65
1/26/2018,11:00:08,29,61
1/26/2018,11:00:10,34,61
1/26/2018,11:00:13,29,70
1/26/2018,11:00:15,34,68
1/26/2018,11:00:18,29,67
1/26/2018,11:00:20,34,46
1/26/2018,11:00:23,29,70
1/26/2018,11:00:25,34,70
1/26/2018,11:00:28,29,45
1/26/2018,11:00:30,34,50
1/26/2018,11:06:18,32,33
1/26/2018,11:06:20,33,37
1/26/2018,11:06:23,32,37
1/26/2018,11:06:28,32,40
1/26/2018,11:06:30,33,39
1/26/2018,11:06:33,32,41
1/26/2018,11:06:35,33,37
1/26/2018,11:06:38,32,39
1/26/2018,11:06:40,33,38
1/26/2018,11:06:43,32,40
1/26/2018,11:06:45,33,38
1/26/2018,11:06:48,32,39
1/26/2018,11:06:50,33,41
1/26/2018,11:07:08,32,44
1/26/2018,11:07:10,33,40
1/26/2018,11:07:13,32,43
1/26/2018,11:07:15,33,33
1/26/2018,11:07:18,32,38
1/26/2018,11:07:20,33,40
1/26/2018,11:07:23,32,43
1/26/2018,11:07:25,33,41
1/26/2018,11:07:28,32,43
1/26/2018,11:07:30,33,38
1/26/2018,11:07:33,32,39
1/26/2018,11:07:38,32,46
1/26/2018,11:11:56,34,35
1/26/2018,11:13:24,20,41
1/26/2018,11:22:29,32,35
1/26/2018,11:22:38,32,35
1/26/2018,11:22:43,32,33
1/26/2018,11:22:50,33,30
1/26/2018,11:23:10,33,33
1/26/2018,11:23:13,32,15
1/26/2018,11:23:14,999,45
1/26/2018,11:23:17,32,29
1/26/2018,11:23:19,33,41
1/26/2018,11:23:25,33,36
1/26/2018,11:23:29,33,36
1/26/2018,11:23:39,33,40
1/26/2018,11:23:41,29,49
1/26/2018,11:23:43,34,52
1/26/2018,11:23:44,33,57
1/26/2018,11:23:46,29,56
1/26/2018,11:23:48,34,56
1/26/2018,11:23:51,29,60
1/26/2018,11:23:53,34,69
1/26/2018,11:23:56,29,65
1/26/2018,11:23:58,34,69
1/26/2018,11:24:04,34,53
1/26/2018,11:24:07,29,62
1/26/2018,11:24:08,34,59
1/26/2018,11:24:11,29,65
1/26/2018,11:24:13,34,57
1/26/2018,11:24:17,29,67
1/26/2018,11:24:19,34,54
1/26/2018,11:24:20,33,34
1/26/2018,11:24:22,29,55
1/26/2018,11:24:24,34,52
1/26/2018,11:24:25,999,38
1/26/2018,11:24:26,29,49
1/26/2018,11:24:28,34,58
1/26/2018,11:24:31,29,52
1/26/2018,11:24:36,29,43
1/26/2018,11:24:38,34,46
1/26/2018,11:24:41,29,49
1/26/2018,11:24:43,34,62
1/26/2018,11:24:44,33,56
1/26/2018,11:24:46,29,48
1/26/2018,11:24:49,33,67
1/26/2018,11:24:51,29,45
1/26/2018,11:24:53,34,56
1/26/2018,11:24:54,33,77
1/26/2018,11:24:57,29,48
1/26/2018,11:25:00,33,107
1/26/2018,11:25:02,29,47
1/26/2018,11:25:04,34,52
1/26/2018,11:25:05,33,108
1/26/2018,11:25:06,29,45
1/26/2018,11:25:08,34,52
1/26/2018,11:25:09,33,79
1/26/2018,11:25:11,29,48
1/26/2018,11:25:14,34,52
1/26/2018,11:25:15,33,59
1/26/2018,11:25:17,29,49
1/26/2018,11:25:19,34,50
1/26/2018,11:25:20,33,57
1/26/2018,11:25:22,32,71
1/26/2018,11:25:23,34,45
1/26/2018,11:25:24,33,44
1/26/2018,11:25:26,29,49
1/26/2018,11:25:28,34,50
1/26/2018,11:25:29,33,69
1/26/2018,11:25:31,29,41
1/26/2018,11:25:33,34,42
1/26/2018,11:25:34,33,51
1/26/2018,11:25:37,32,57
1/26/2018,11:25:39,33,63
1/26/2018,11:25:42,32,28
1/26/2018,11:25:44,33,64
1/26/2018,11:25:46,32,62
1/26/2018,11:25:49,33,65
1/26/2018,11:25:51,32,64
1/26/2018,11:25:54,34,45
1/26/2018,11:25:55,33,66
1/26/2018,11:25:57,32,46
1/26/2018,11:26:00,33,64
1/26/2018,11:26:01,32,39
1/26/2018,11:26:04,33,61
1/26/2018,11:26:06,32,37
1/26/2018,11:26:10,33,64
1/26/2018,11:26:12,32,24
1/26/2018,11:26:15,33,60
1/26/2018,11:26:16,32,27
1/26/2018,11:26:19,33,63
1/26/2018,11:26:24,33,62
1/26/2018,11:26:26,32,33
1/26/2018,11:26:29,33,63
1/26/2018,11:26:34,33,62
1/26/2018,11:26:36,32,30
1/26/2018,11:26:39,33,63
1/26/2018,11:26:44,33,62
1/26/2018,11:26:50,33,63
1/26/2018,11:26:55,33,61
1/26/2018,11:26:56,32,33
1/26/2018,11:26:59,33,63
1/26/2018,11:27:01,32,20
1/26/2018,11:27:04,33,62
1/26/2018,11:27:10,33,59
1/26/2018,11:27:14,33,62
1/26/2018,11:27:16,32,28
1/26/2018,11:27:19,33,61
1/26/2018,11:27:24,33,62
1/26/2018,11:27:29,33,63
1/26/2018,11:27:31,32,28
1/26/2018,11:27:34,33,59
1/26/2018,11:27:39,33,63
1/26/2018,11:27:44,33,62
1/26/2018,11:27:47,32,33
1/26/2018,11:27:50,33,61
1/26/2018,11:27:52,32,27
1/26/2018,11:27:54,33,62
1/26/2018,11:27:59,33,62
1/26/2018,11:28:02,32,23
1/26/2018,11:28:05,33,62
1/26/2018,11:28:07,32,30
1/26/2018,11:28:09,33,61
1/26/2018,11:28:14,33,61
1/26/2018,11:28:19,33,64
1/26/2018,11:28:24,33,61
1/26/2018,11:28:26,32,27
1/26/2018,11:28:29,33,60
1/26/2018,11:28:34,33,63
1/26/2018,11:28:39,33,61
1/26/2018,11:28:42,32,33
1/26/2018,11:28:45,33,59
1/26/2018,11:28:47,32,33
1/26/2018,11:28:49,999,60
1/26/2018,11:28:51,32,31
1/26/2018,11:28:54,33,60
1/26/2018,11:28:57,32,32
1/26/2018,11:29:00,33,61
1/26/2018,11:29:02,32,18
1/26/2018,11:29:05,33,60
1/26/2018,11:29:06,32,38
1/26/2018,11:29:09,33,59
1/26/2018,11:29:11,32,30
1/26/2018,11:29:14,33,59
1/26/2018,11:29:16,32,32
1/26/2018,11:29:19,33,58
1/26/2018,11:29:21,32,30
1/26/2018,11:29:24,33,60
1/26/2018,11:29:26,32,43
1/26/2018,11:29:29,33,60
1/26/2018,11:29:31,32,27
1/26/2018,11:29:34,33,62
1/26/2018,11:29:37,32,29
1/26/2018,11:29:40,33,59
1/26/2018,11:29:42,32,33
1/26/2018,11:29:45,33,62
1/26/2018,11:29:46,32,36
1/26/2018,11:29:49,33,62
1/26/2018,11:29:51,32,26
1/26/2018,11:29:55,33,62
1/26/2018,11:29:57,32,26
1/26/2018,11:30:00,33,60
1/26/2018,11:30:04,33,60
1/26/2018,11:30:06,32,21
1/26/2018,11:30:09,33,60
1/26/2018,11:30:11,32,37
1/26/2018,11:30:14,33,62
1/26/2018,11:30:16,32,35
1/26/2018,11:30:19,33,60
1/26/2018,11:30:21,32,31
1/26/2018,11:30:24,33,62
1/26/2018,11:30:26,32,30
1/26/2018,11:30:29,33,60
1/26/2018,11:30:31,32,26
1/26/2018,11:30:35,33,63
1/26/2018,11:30:37,32,30
1/26/2018,11:30:40,33,61
1/26/2018,11:30:44,33,60
1/26/2018,11:30:46,32,36
1/26/2018,11:30:50,33,61
1/26/2018,11:30:52,32,35
1/26/2018,11:30:55,33,63
1/26/2018,11:30:59,33,62
1/26/2018,11:31:01,32,39
1/26/2018,11:31:04,33,60
1/26/2018,11:31:06,32,30
1/26/2018,11:31:09,33,57
1/26/2018,11:31:11,32,36
1/26/2018,11:31:14,33,61
1/26/2018,11:31:16,32,34
1/26/2018,11:31:19,33,61
1/26/2018,11:31:24,33,61
1/26/2018,11:31:26,32,35
1/26/2018,11:31:30,33,61
1/26/2018,11:31:35,33,60
1/26/2018,11:31:36,32,32
1/26/2018,11:31:39,33,62
1/26/2018,11:31:44,33,59
1/26/2018,11:31:47,999,35
1/26/2018,11:31:50,33,62
1/26/2018,11:31:52,32,32
1/26/2018,11:31:54,33,62
1/26/2018,11:31:56,32,35
1/26/2018,11:31:59,33,60
1/26/2018,11:32:02,32,36
1/26/2018,11:32:04,34,54
1/26/2018,11:32:05,33,63
1/26/2018,11:32:07,29,65
1/26/2018,11:32:08,34,58
1/26/2018,11:32:09,33,51
1/26/2018,11:32:11,32,42
1/26/2018,11:32:13,34,62
1/26/2018,11:32:14,33,57
1/26/2018,11:32:18,34,60
1/26/2018,11:32:19,33,59
1/26/2018,11:32:23,34,67
1/26/2018,11:32:24,33,51
1/26/2018,11:32:29,34,66
1/26/2018,11:32:30,33,52
1/26/2018,11:32:32,32,71
1/26/2018,11:32:33,34,64
1/26/2018,11:32:34,33,46
1/26/2018,11:32:36,32,63
1/26/2018,11:32:38,34,65
1/26/2018,11:32:39,33,46
1/26/2018,11:32:42,32,63
1/26/2018,11:32:44,34,65
1/26/2018,11:32:45,33,53
1/26/2018,11:32:47,29,37
1/26/2018,11:32:48,34,65
1/26/2018,11:32:49,33,57
1/26/2018,11:32:53,34,64
1/26/2018,11:32:54,33,65
1/26/2018,11:32:57,32,65
1/26/2018,11:32:59,34,68
1/26/2018,11:33:00,33,64
1/26/2018,11:33:02,32,64
1/26/2018,11:33:04,34,66
1/26/2018,11:33:05,33,63
1/26/2018,11:33:06,32,37
1/26/2018,11:33:09,33,63
1/26/2018,11:33:11,32,20
1/26/2018,11:33:13,34,66
1/26/2018,11:33:14,33,57
1/26/2018,11:33:16,29,37
1/26/2018,11:33:18,34,65
1/26/2018,11:33:22,29,38
1/26/2018,11:33:24,34,66
1/26/2018,11:33:27,29,38
1/26/2018,11:33:28,34,66
1/26/2018,11:33:29,33,35
1/26/2018,11:33:31,29,42
1/26/2018,11:33:31,32,55
1/26/2018,11:33:33,34,66
1/26/2018,11:33:34,33,44
1/26/2018,11:33:37,29,43
1/26/2018,11:33:39,34,67
1/26/2018,11:33:42,32,27
1/26/2018,11:33:44,34,66
1/26/2018,11:33:46,32,56
1/26/2018,11:33:48,34,66
1/26/2018,11:33:49,33,33
1/26/2018,11:33:51,29,61
1/26/2018,11:33:54,34,65
1/26/2018,11:33:57,29,62
1/26/2018,11:33:59,34,65
1/26/2018,11:34:01,29,62
1/26/2018,11:34:01,999,54
1/26/2018,11:34:03,34,66
1/26/2018,11:34:06,29,62
1/26/2018,11:34:06,32,54
1/26/2018,11:34:08,34,67
1/26/2018,11:34:11,29,60
1/26/2018,11:34:13,34,65
1/26/2018,11:34:17,29,60
1/26/2018,11:34:19,34,63
1/26/2018,11:34:22,29,61
1/26/2018,11:34:22,999,52
1/26/2018,11:34:24,34,38
1/26/2018,11:34:26,29,60
1/26/2018,11:34:26,999,56
1/26/2018,11:34:28,34,50
1/26/2018,11:34:31,29,57
1/26/2018,11:34:31,32,54
1/26/2018,11:34:37,32,50
1/26/2018,11:34:41,32,52
1/26/2018,11:34:46,32,59
1/26/2018,11:34:52,32,55
1/26/2018,11:34:55,33,68
1/26/2018,11:34:56,32,55
1/26/2018,11:35:01,32,55
1/26/2018,11:35:04,33,58
1/26/2018,11:35:06,32,15
1/26/2018,11:35:09,33,69
1/26/2018,11:35:11,32,49
1/26/2018,11:35:13,20,70
1/26/2018,11:35:15,33,72
1/26/2018,11:35:16,21,64
1/26/2018,11:35:17,32,53
1/26/2018,11:35:18,20,53
1/26/2018,11:35:20,33,71
1/26/2018,11:35:21,32,55
1/26/2018,11:35:22,20,70
1/26/2018,11:35:24,33,71
1/26/2018,11:35:26,32,52
1/26/2018,11:35:27,20,51
1/26/2018,11:35:30,33,71
1/26/2018,11:35:32,32,53
1/26/2018,11:35:33,20,45
1/26/2018,11:35:35,33,38
1/26/2018,11:35:36,32,54
1/26/2018,11:35:37,20,48
1/26/2018,11:35:39,33,71
1/26/2018,11:35:40,21,64
1/26/2018,11:35:41,32,54
1/26/2018,11:35:42,20,45
1/26/2018,11:35:44,33,54
1/26/2018,11:35:46,21,64
1/26/2018,11:35:47,32,55
1/26/2018,11:35:48,20,47
1/26/2018,11:35:50,33,67
1/26/2018,11:35:51,21,66
1/26/2018,11:35:52,32,53
1/26/2018,11:35:55,33,56
1/26/2018,11:35:56,21,63
1/26/2018,11:35:57,32,52
1/26/2018,11:36:00,33,50
1/26/2018,11:36:01,32,52
1/26/2018,11:36:04,33,54
1/26/2018,11:36:05,21,63
1/26/2018,11:36:06,32,55
1/26/2018,11:36:10,33,53
1/26/2018,11:36:11,21,56
1/26/2018,11:36:12,32,55
1/26/2018,11:36:13,20,31
1/26/2018,11:36:15,33,61
1/26/2018,11:36:16,21,58
1/26/2018,11:36:16,32,53
1/26/2018,11:36:20,21,64
1/26/2018,11:36:21,29,39
1/26/2018,11:36:21,32,52
1/26/2018,11:36:23,34,60
1/26/2018,11:36:24,33,53
1/26/2018,11:36:26,21,65
1/26/2018,11:36:27,29,56
1/26/2018,11:36:27,32,53
1/26/2018,11:36:28,20,74
1/26/2018,11:36:30,33,42
1/26/2018,11:36:31,21,58
1/26/2018,11:36:32,29,56
1/26/2018,11:36:32,32,53
1/26/2018,11:36:34,33,45
1/26/2018,11:36:35,21,61
1/26/2018,11:36:36,29,57
1/26/2018,11:36:36,999,48
1/26/2018,11:36:37,20,67
1/26/2018,11:36:38,34,35
1/26/2018,11:36:39,33,44
1/26/2018,11:36:42,29,60
1/26/2018,11:36:42,999,41
1/26/2018,11:36:43,20,68
1/26/2018,11:36:44,34,40
1/26/2018,11:36:44,33,66
1/26/2018,11:36:46,21,63
1/26/2018,11:36:47,29,58
1/26/2018,11:36:48,20,69
1/26/2018,11:36:49,34,45
1/26/2018,11:36:49,33,65
1/26/2018,11:36:51,21,62
1/26/2018,11:36:52,29,58
1/26/2018,11:36:52,32,52
1/26/2018,11:36:53,20,69
1/26/2018,11:36:54,34,42
1/26/2018,11:36:54,33,66
1/26/2018,11:36:56,21,62
1/26/2018,11:36:56,29,60
1/26/2018,11:36:56,999,53
1/26/2018,11:36:57,20,67
1/26/2018,11:36:58,34,43
1/26/2018,11:36:58,33,65
1/26/2018,11:37:00,21,61
1/26/2018,11:37:01,29,61
1/26/2018,11:37:01,32,44
1/26/2018,11:37:02,20,66
1/26/2018,11:37:03,33,61
1/26/2018,11:37:06,21,62
1/26/2018,11:37:07,29,60
1/26/2018,11:37:07,32,47
1/26/2018,11:37:08,20,67
1/26/2018,11:37:09,34,41
1/26/2018,11:37:09,33,61
1/26/2018,11:37:11,21,61
1/26/2018,11:37:12,29,58
1/26/2018,11:37:12,32,46
1/26/2018,11:37:13,34,40
1/26/2018,11:37:13,33,57
1/26/2018,11:37:15,21,61
1/26/2018,11:37:16,29,52
1/26/2018,11:37:16,32,54
1/26/2018,11:37:17,20,67
1/26/2018,11:37:18,34,63
1/26/2018,11:37:22,29,58
1/26/2018,11:37:22,32,55
1/26/2018,11:37:23,20,63
1/26/2018,11:37:24,34,62
1/26/2018,11:37:24,33,47
1/26/2018,11:37:26,21,62
1/26/2018,11:37:27,29,58
1/26/2018,11:37:27,32,49
1/26/2018,11:37:28,20,64
1/26/2018,11:37:28,34,62
1/26/2018,11:37:28,33,55
1/26/2018,11:37:30,21,62
1/26/2018,11:37:31,29,59
1/26/2018,11:37:31,999,59
1/26/2018,11:37:32,20,66
1/26/2018,11:37:33,34,64
1/26/2018,11:37:33,33,69
1/26/2018,11:37:35,21,62
1/26/2018,11:37:37,999,55
1/26/2018,11:37:38,20,64
1/26/2018,11:37:39,34,62
1/26/2018,11:37:39,33,68
1/26/2018,11:37:41,21,64
1/26/2018,11:37:42,29,61
1/26/2018,11:37:42,32,57
1/26/2018,11:37:43,20,70
1/26/2018,11:37:44,34,64
1/26/2018,11:37:44,33,68
1/26/2018,11:37:46,21,64
1/26/2018,11:37:47,29,62
1/26/2018,11:37:47,999,55
1/26/2018,11:37:48,20,66
1/26/2018,11:37:49,34,63
1/26/2018,11:37:49,33,70
1/26/2018,11:37:51,21,64
1/26/2018,11:37:52,29,62
1/26/2018,11:37:52,32,55
1/26/2018,11:37:53,34,63
1/26/2018,11:37:53,33,67
1/26/2018,11:37:55,21,63
1/26/2018,11:37:56,29,62
1/26/2018,11:37:56,999,38
1/26/2018,11:37:57,20,65
1/26/2018,11:37:58,34,65
1/26/2018,11:37:58,33,68
1/26/2018,11:38:02,29,62
1/26/2018,11:38:03,20,64
1/26/2018,11:38:04,34,66
1/26/2018,11:38:04,33,62
1/26/2018,11:38:06,21,65
1/26/2018,11:38:07,29,62
1/26/2018,11:38:08,20,65
1/26/2018,11:38:08,34,53
1/26/2018,11:38:10,21,64
1/26/2018,11:38:11,29,58
1/26/2018,11:38:11,32,60
1/26/2018,11:38:12,20,65
1/26/2018,11:38:13,34,60
1/26/2018,11:38:15,21,63
1/26/2018,11:38:17,999,48
1/26/2018,11:38:18,20,64
1/26/2018,11:38:19,34,63
1/26/2018,11:38:19,33,51
1/26/2018,11:38:21,21,63
1/26/2018,11:38:22,29,41
1/26/2018,11:38:22,32,38
1/26/2018,11:38:23,20,62
1/26/2018,11:38:24,34,61
1/26/2018,11:38:25,21,62
1/26/2018,11:38:26,29,43
1/26/2018,11:38:26,32,75
1/26/2018,11:38:27,20,64
1/26/2018,11:38:28,34,62
1/26/2018,11:38:28,33,74
1/26/2018,11:38:30,21,63
1/26/2018,11:38:31,32,57
1/26/2018,11:38:34,34,62
1/26/2018,11:38:34,33,51
1/26/2018,11:38:36,21,63
1/26/2018,11:38:37,32,50
1/26/2018,11:38:38,20,70
1/26/2018,11:38:39,34,60
1/26/2018,11:38:39,33,57
1/26/2018,11:38:42,32,53
1/26/2018,11:38:43,20,66
1/26/2018,11:38:44,34,61
1/26/2018,11:38:44,33,50
1/26/2018,11:38:46,21,65
1/26/2018,11:38:47,32,45
1/26/2018,11:38:48,20,69
1/26/2018,11:38:48,34,61
1/26/2018,11:38:48,33,49
1/26/2018,11:38:50,21,64
1/26/2018,11:38:51,29,41
1/26/2018,11:38:51,32,60
1/26/2018,11:38:52,20,69
1/26/2018,11:38:53,34,61
1/26/2018,11:38:53,33,50
1/26/2018,11:38:55,21,65
1/26/2018,11:38:57,999,58
1/26/2018,11:38:58,20,68
1/26/2018,11:38:59,34,62
1/26/2018,11:38:59,33,37
1/26/2018,11:39:01,21,64
1/26/2018,11:39:02,999,28
1/26/2018,11:39:03,20,66
1/26/2018,11:39:04,34,60
1/26/2018,11:39:04,33,34
1/26/2018,11:39:05,21,63
1/26/2018,11:39:06,32,59
1/26/2018,11:39:07,20,68
1/26/2018,11:39:08,34,62
1/26/2018,11:39:08,33,38
1/26/2018,11:39:10,21,64
1/26/2018,11:39:11,32,59
1/26/2018,11:39:14,34,61
1/26/2018,11:39:14,33,31
1/26/2018,11:39:16,21,63
1/26/2018,11:39:17,29,43
1/26/2018,11:39:17,32,57
1/26/2018,11:39:18,20,68
1/26/2018,11:39:19,34,61
1/26/2018,11:39:19,33,34
1/26/2018,11:39:21,29,45
1/26/2018,11:39:21,32,55
1/26/2018,11:39:22,20,68
1/26/2018,11:39:23,34,61
1/26/2018,11:39:23,33,42
1/26/2018,11:39:25,21,65
1/26/2018,11:39:26,32,32
1/26/2018,11:39:27,20,70
1/26/2018,11:39:29,33,38
1/26/2018,11:39:31,21,65
1/26/2018,11:39:33,20,70
1/26/2018,11:39:34,34,62
1/26/2018,11:39:34,33,56
1/26/2018,11:39:36,21,64
1/26/2018,11:39:37,32,66
1/26/2018,11:39:38,20,67
1/26/2018,11:39:39,34,60
1/26/2018,11:39:39,33,60
1/26/2018,11:39:41,21,66
1/26/2018,11:39:42,32,40
1/26/2018,11:39:43,20,69
1/26/2018,11:39:44,34,62
1/26/2018,11:39:44,33,44
1/26/2018,11:39:45,21,64
1/26/2018,11:39:46,32,35
1/26/2018,11:39:47,20,66
1/26/2018,11:39:48,34,61
1/26/2018,11:39:50,21,65
1/26/2018,11:39:51,32,35
1/26/2018,11:39:54,34,61
1/26/2018,11:39:54,33,41
1/26/2018,11:39:56,21,64
1/26/2018,11:39:58,20,65
1/26/2018,11:39:59,34,60
1/26/2018,11:40:01,32,38
1/26/2018,11:40:02,20,65
1/26/2018,11:40:03,34,60
1/26/2018,11:40:03,33,48
1/26/2018,11:40:05,21,64
1/26/2018,11:40:06,32,39
1/26/2018,11:40:07,20,65
1/26/2018,11:40:09,33,45
1/26/2018,11:40:11,21,64
1/26/2018,11:40:12,32,41
1/26/2018,11:40:13,20,65
1/26/2018,11:40:14,34,61
1/26/2018,11:40:14,33,55
1/26/2018,11:40:16,21,65
1/26/2018,11:40:16,32,53
1/26/2018,11:40:17,20,67
1/26/2018,11:40:18,34,60
1/26/2018,11:40:18,33,58
1/26/2018,11:40:20,21,64
1/26/2018,11:40:21,32,54
1/26/2018,11:40:22,20,65
1/26/2018,11:40:23,34,61
1/26/2018,11:40:23,33,38
1/26/2018,11:40:26,21,65
1/26/2018,11:40:27,32,51
1/26/2018,11:40:28,20,63
1/26/2018,11:40:29,34,62
1/26/2018,11:40:31,21,65
1/26/2018,11:40:32,32,48
1/26/2018,11:40:34,34,61
1/26/2018,11:40:36,21,62
1/26/2018,11:40:37,32,51
1/26/2018,11:40:38,20,66
1/26/2018,11:40:39,34,61
1/26/2018,11:40:41,32,50
1/26/2018,11:40:42,20,65
1/26/2018,11:40:43,34,60
1/26/2018,11:40:45,21,66
1/26/2018,11:40:46,32,50
1/26/2018,11:40:47,20,66
1/26/2018,11:40:49,33,55
1/26/2018,11:40:51,21,65
1/26/2018,11:40:52,32,56
1/26/2018,11:40:53,20,66
1/26/2018,11:40:54,34,61
1/26/2018,11:40:54,33,50
1/26/2018,11:40:56,21,64
1/26/2018,11:40:56,32,34
1/26/2018,11:40:57,20,60
1/26/2018,11:40:58,34,62
1/26/2018,11:40:58,33,48
1/26/2018,11:41:00,21,67
1/26/2018,11:41:01,32,46
1/26/2018,11:41:02,20,66
1/26/2018,11:41:03,34,62
1/26/2018,11:41:03,33,44
1/26/2018,11:41:06,21,67
1/26/2018,11:41:07,32,43
1/26/2018,11:41:08,20,65
1/26/2018,11:41:09,34,61
1/26/2018,11:41:09,33,37
