Date,Time,Tag ID,Power
1/26/2018,12:12:28,33,174
1/26/2018,12:12:30,32,160
1/26/2018,12:12:33,33,173
1/26/2018,12:12:38,33,174
1/26/2018,12:12:40,32,125
1/26/2018,12:12:43,33,114
1/26/2018,12:12:45,32,139
1/26/2018,12:12:48,33,145
1/26/2018,12:12:50,32,125
1/26/2018,12:12:53,33,145
1/26/2018,12:12:55,32,129
1/26/2018,12:12:58,33,147
1/26/2018,12:13:00,32,106
1/26/2018,12:13:03,33,122
1/26/2018,12:13:08,33,126
1/26/2018,12:13:10,32,71
1/26/2018,12:13:13,33,134
1/26/2018,12:13:15,32,33
1/26/2018,12:13:18,33,117
1/26/2018,12:13:20,32,143
1/26/2018,12:13:23,33,156
1/26/2018,12:13:25,32,136
1/26/2018,12:13:28,33,57
1/26/2018,12:13:30,32,53
1/26/2018,12:13:33,33,174
1/26/2018,12:13:35,32,119
1/26/2018,12:13:38,33,62
1/26/2018,12:13:40,32,153
1/26/2018,12:13:43,33,97
1/26/2018,12:13:45,32,128
1/26/2018,12:13:48,33,179
1/26/2018,12:13:50,32,138
1/26/2018,12:13:53,33,130
1/26/2018,12:13:55,32,140
1/26/2018,12:13:58,33,124
1/26/2018,12:14:00,32,146
1/26/2018,12:14:03,33,106
1/26/2018,12:14:05,32,139
1/26/2018,12:14:07,33,121
1/26/2018,12:14:10,32,134
1/26/2018,12:14:12,33,110
1/26/2018,12:14:15,32,136
1/26/2018,12:14:17,33,106
1/26/2018,12:14:20,32,91
1/26/2018,12:14:22,33,89
1/26/2018,12:14:27,33,94
1/26/2018,12:14:30,32,23
1/26/2018,12:14:32,33,136
1/26/2018,12:14:35,32,123
1/26/2018,12:14:37,33,57
1/26/2018,12:14:40,32,118
1/26/2018,12:14:42,33,125
1/26/2018,12:14:45,32,37
1/26/2018,12:14:47,33,83
1/26/2018,12:14:50,32,41
1/26/2018,12:14:52,33,30
1/26/2018,12:14:55,32,100
1/26/2018,12:14:57,33,133
1/26/2018,12:15:05,32,146
1/26/2018,12:15:07,33,13
1/26/2018,12:15:10,32,104
1/26/2018,12:15:12,33,20
1/26/2018,12:15:15,32,130
1/26/2018,12:15:17,33,92
1/26/2018,12:15:20,32,44
1/26/2018,12:15:22,33,130
1/26/2018,12:15:25,32,102
1/26/2018,12:15:27,33,82
1/26/2018,12:15:30,32,69
1/26/2018,12:15:32,33,78
1/26/2018,12:15:35,32,103
1/26/2018,12:15:37,33,91
1/26/2018,12:15:40,32,102
1/26/2018,12:15:42,33,76
1/26/2018,12:15:45,32,121
1/26/2018,12:15:47,33,146
1/26/2018,12:15:50,32,188
1/26/2018,12:15:52,33,179
1/26/2018,12:15:57,33,198
1/26/2018,12:16:02,33,201
1/26/2018,12:16:05,32,122
1/26/2018,12:16:07,33,206
1/26/2018,12:16:10,32,124
1/26/2018,12:16:12,33,213
1/26/2018,12:16:15,32,128
1/26/2018,12:16:17,33,211
1/26/2018,12:16:20,32,148
1/26/2018,12:16:22,33,208
1/26/2018,12:16:25,32,116
1/26/2018,12:16:27,33,215
1/26/2018,12:16:30,32,105
1/26/2018,12:16:32,33,209
1/26/2018,12:16:35,32,94
1/26/2018,12:16:37,33,221
1/26/2018,12:16:40,32,87
1/26/2018,12:16:42,33,219
1/26/2018,12:16:45,32,15
1/26/2018,12:16:47,33,220
1/26/2018,12:16:50,32,104
1/26/2018,12:16:52,33,218
1/26/2018,12:16:57,33,217
1/26/2018,12:17:00,32,118
1/26/2018,12:17:02,33,214
1/26/2018,12:17:05,999,60
1/26/2018,12:17:07,33,210
1/26/2018,12:17:10,32,38
1/26/2018,12:17:12,33,233
1/26/2018,12:17:15,32,210
1/26/2018,12:17:17,33,216
1/26/2018,12:17:20,32,191
1/26/2018,12:17:22,33,217
1/26/2018,12:17:25,32,188
1/26/2018,12:17:27,33,224
1/26/2018,12:17:30,32,194
1/26/2018,12:17:32,33,231
1/26/2018,12:17:35,32,208
1/26/2018,12:17:37,33,127
1/26/2018,12:17:40,32,138
1/26/2018,12:17:42,33,151
1/26/2018,12:17:45,32,167
1/26/2018,12:17:47,33,204
1/26/2018,12:17:50,32,180
1/26/2018,12:17:52,33,138
1/26/2018,12:17:55,32,182
1/26/2018,12:17:57,33,90
1/26/2018,12:18:00,32,150
1/26/2018,12:18:02,33,94
1/26/2018,12:18:05,32,113
1/26/2018,12:18:07,33,184
1/26/2018,12:18:10,32,161
1/26/2018,12:18:12,33,188
1/26/2018,12:18:15,32,202
1/26/2018,12:18:17,33,169
1/26/2018,12:18:20,32,118
1/26/2018,12:18:22,33,82
1/26/2018,12:18:25,32,186
1/26/2018,12:18:27,33,88
1/26/2018,12:18:30,32,188
1/26/2018,12:18:32,33,117
1/26/2018,12:18:35,32,185
1/26/2018,12:18:37,33,59
1/26/2018,12:18:40,32,187
1/26/2018,12:18:42,33,94
1/26/2018,12:18:45,32,185
1/26/2018,12:18:47,33,37
1/26/2018,12:18:50,32,186
1/26/2018,12:18:52,33,43
1/26/2018,12:18:55,32,185
1/26/2018,12:19:00,32,155
1/26/2018,12:19:02,33,71
1/26/2018,12:19:05,32,60
1/26/2018,12:19:07,33,82
1/26/2018,12:19:10,32,59
1/26/2018,12:19:12,33,74
1/26/2018,12:19:15,32,61
1/26/2018,12:19:17,33,75
1/26/2018,12:19:20,32,73
1/26/2018,12:19:22,33,72
1/26/2018,12:19:25,32,68
1/26/2018,12:19:32,33,158
1/26/2018,12:19:37,33,96
1/26/2018,12:19:42,33,62
1/26/2018,12:19:52,33,50
1/26/2018,12:19:57,33,142
1/26/2018,12:20:02,33,125
1/26/2018,12:20:07,33,131
1/26/2018,12:20:12,33,188
1/26/2018,12:20:17,33,104
1/26/2018,12:20:22,33,75
1/26/2018,12:20:27,33,72
1/26/2018,12:20:32,33,146
1/26/2018,12:20:37,33,57
1/26/2018,12:20:42,33,156
1/26/2018,12:20:47,33,109
1/26/2018,12:20:52,33,67
1/26/2018,12:21:02,33,77
1/26/2018,12:21:07,33,144
1/26/2018,12:21:12,33,89
1/26/2018,12:21:17,33,180
1/26/2018,12:21:22,33,188
1/26/2018,12:21:27,33,185
1/26/2018,12:21:32,33,188
1/26/2018,12:21:37,33,187
1/26/2018,12:21:42,33,190
1/26/2018,12:21:47,33,185
1/26/2018,12:21:50,29,20
1/26/2018,12:21:52,33,183
1/26/2018,12:21:57,33,185
1/26/2018,12:22:02,33,183
1/26/2018,12:22:07,34,40
1/26/2018,12:22:07,33,186
1/26/2018,12:22:12,34,42
1/26/2018,12:22:12,33,197
1/26/2018,12:22:17,34,66
1/26/2018,12:22:17,33,197
1/26/2018,12:22:22,33,193
1/26/2018,12:22:25,29,31
1/26/2018,12:22:27,34,46
1/26/2018,12:22:27,33,196
1/26/2018,12:22:30,29,73
1/26/2018,12:22:32,33,194
1/26/2018,12:22:37,33,193
1/26/2018,12:22:42,33,83
1/26/2018,12:22:47,33,183
1/26/2018,12:22:52,33,185
1/26/2018,12:22:57,33,189
1/26/2018,12:23:02,33,191
1/26/2018,12:23:07,33,191
1/26/2018,12:23:12,33,164
1/26/2018,12:23:17,33,139
1/26/2018,12:23:22,33,171
1/26/2018,12:23:27,33,177
1/26/2018,12:23:32,33,133
1/26/2018,12:23:37,33,144
1/26/2018,12:23:42,33,142
1/26/2018,12:23:47,33,149
1/26/2018,12:23:52,33,154
1/26/2018,12:23:57,33,157
1/26/2018,12:24:02,33,154
1/26/2018,12:24:07,33,164
1/26/2018,12:24:12,33,154
1/26/2018,12:24:17,33,72
1/26/2018,12:24:22,33,113
1/26/2018,12:24:27,33,178
1/26/2018,12:24:32,33,189
1/26/2018,12:24:37,33,174
1/26/2018,12:24:42,33,142
1/26/2018,12:24:52,33,177
1/26/2018,12:24:57,33,214
1/26/2018,12:25:02,33,213
1/26/2018,12:25:12,33,201
1/26/2018,12:25:17,33,212
1/26/2018,12:25:22,33,166
1/26/2018,12:25:27,33,183
1/26/2018,12:25:32,33,178
1/26/2018,12:25:37,33,189
1/26/2018,12:25:42,33,177
1/26/2018,12:25:47,33,147
1/26/2018,12:25:52,33,171
1/26/2018,12:25:57,33,180
1/26/2018,12:26:02,33,156
1/26/2018,12:26:07,33,153
1/26/2018,12:26:12,33,178
1/26/2018,12:26:17,33,168
1/26/2018,12:26:22,33,182
1/26/2018,12:26:27,33,176
1/26/2018,12:26:32,33,240
1/26/2018,12:26:37,33,210
1/26/2018,12:26:42,33,211
1/26/2018,12:26:47,33,135
1/26/2018,12:26:52,33,191
1/26/2018,12:26:57,33,178
1/26/2018,12:27:00,999,194
1/26/2018,12:27:02,33,184
1/26/2018,12:27:07,33,185
1/26/2018,12:27:12,33,187
1/26/2018,12:27:17,33,185
1/26/2018,12:27:22,33,184
1/26/2018,12:27:27,33,193
1/26/2018,12:27:32,33,193
1/26/2018,12:27:37,33,193
1/26/2018,12:27:42,33,192
1/26/2018,12:27:47,33,197
1/26/2018,12:27:52,33,197
1/26/2018,12:27:57,33,195
1/26/2018,12:28:02,33,199
1/26/2018,12:28:07,33,200
1/26/2018,12:28:12,33,198
1/26/2018,12:28:17,33,183
1/26/2018,12:28:22,33,188
1/26/2018,12:28:27,33,193
1/26/2018,12:28:32,33,195
1/26/2018,12:28:37,33,195
1/26/2018,12:28:42,33,180
1/26/2018,12:28:47,33,154
1/26/2018,12:28:52,33,178
1/26/2018,12:28:57,33,165
1/26/2018,12:29:02,33,139
1/26/2018,12:29:17,33,74
1/26/2018,12:29:22,33,180
1/26/2018,12:29:27,33,247
1/26/2018,12:29:32,33,253
1/26/2018,12:29:37,33,199
1/26/2018,12:29:42,33,204
1/26/2018,12:29:47,33,73
1/26/2018,12:29:52,33,194
1/26/2018,12:29:57,33,234
1/26/2018,12:30:02,33,233
1/26/2018,12:30:07,33,230
1/26/2018,12:30:12,33,167
1/26/2018,12:30:17,33,207
1/26/2018,12:30:22,33,212
1/26/2018,12:30:27,33,52
1/26/2018,12:30:32,33,65
1/26/2018,12:30:42,33,195
1/26/2018,12:30:47,33,193
1/26/2018,12:30:52,33,189
1/26/2018,12:30:57,33,192
1/26/2018,12:31:02,33,194
1/26/2018,12:31:07,33,191
1/26/2018,12:31:12,33,197
1/26/2018,12:31:17,33,170
1/26/2018,12:31:22,33,188
1/26/2018,12:31:27,33,200
1/26/2018,12:31:32,33,206
1/26/2018,12:31:37,33,208
1/26/2018,12:31:42,33,198
1/26/2018,12:31:47,33,198
1/26/2018,12:31:52,33,164
1/26/2018,12:31:57,33,181
1/26/2018,12:32:02,33,157
1/26/2018,12:32:07,33,151
1/26/2018,12:32:12,33,155
1/26/2018,12:32:17,33,92
1/26/2018,12:32:22,33,152
1/26/2018,12:32:27,33,188
1/26/2018,12:32:32,33,182
1/26/2018,12:32:35,32,43
1/26/2018,12:32:37,33,184
1/26/2018,12:32:40,32,137
1/26/2018,12:32:42,33,186
1/26/2018,12:32:45,32,121
1/26/2018,12:32:47,33,179
1/26/2018,12:32:50,32,127
1/26/2018,12:32:52,33,179
1/26/2018,12:32:55,32,165
1/26/2018,12:32:57,33,88
1/26/2018,12:33:00,32,149
1/26/2018,12:33:02,33,92
1/26/2018,12:33:07,33,210
1/26/2018,12:33:10,32,196
1/26/2018,12:33:12,33,181
1/26/2018,12:33:15,32,197
1/26/2018,12:33:17,33,173
1/26/2018,12:33:20,32,192
1/26/2018,12:33:22,33,190
1/26/2018,12:33:25,32,190
1/26/2018,12:33:27,33,195
1/26/2018,12:33:30,32,191
1/26/2018,12:33:32,33,190
1/26/2018,12:33:35,32,193
1/26/2018,12:33:37,33,193
1/26/2018,12:33:40,32,187
1/26/2018,12:33:42,33,192
1/26/2018,12:33:45,32,138
1/26/2018,12:33:47,33,195
1/26/2018,12:33:50,32,194
1/26/2018,12:33:52,33,194
1/26/2018,12:33:55,32,179
1/26/2018,12:33:57,33,196
1/26/2018,12:34:02,33,148
1/26/2018,12:34:07,33,183
1/26/2018,12:34:10,32,193
1/26/2018,12:34:12,33,217
1/26/2018,12:34:15,32,176
1/26/2018,12:34:17,33,141
1/26/2018,12:34:20,32,165
1/26/2018,12:34:22,33,122
1/26/2018,12:34:25,32,101
1/26/2018,12:34:27,33,94
1/26/2018,12:34:30,32,103
1/26/2018,12:34:32,33,100
1/26/2018,12:34:35,32,99
1/26/2018,12:34:37,33,114
1/26/2018,12:34:40,32,104
1/26/2018,12:34:42,33,91
1/26/2018,12:34:45,32,107
1/26/2018,12:34:47,33,95
1/26/2018,12:34:52,33,102
1/26/2018,12:34:55,32,87
1/26/2018,12:34:57,33,83
1/26/2018,12:35:00,32,123
1/26/2018,12:35:02,33,90
1/26/2018,12:35:05,32,79
1/26/2018,12:35:07,33,79
1/26/2018,12:35:10,32,80
1/26/2018,12:35:12,33,92
1/26/2018,12:35:15,32,28
1/26/2018,12:35:17,33,93
1/26/2018,12:35:22,33,127
1/26/2018,12:35:25,32,169
1/26/2018,12:35:27,33,132
1/26/2018,12:35:30,32,49
1/26/2018,12:35:32,33,54
1/26/2018,12:35:35,32,56
1/26/2018,12:35:37,33,51
1/26/2018,12:35:42,33,56
1/26/2018,12:35:44,32,52
1/26/2018,12:35:49,32,90
1/26/2018,12:35:52,33,148
1/26/2018,12:35:54,32,132
1/26/2018,12:35:57,33,154
1/26/2018,12:35:59,32,128
1/26/2018,12:36:02,33,145
1/26/2018,12:36:04,32,130
1/26/2018,12:36:07,33,137
1/26/2018,12:36:09,32,99
1/26/2018,12:36:12,33,113
1/26/2018,12:36:14,32,68
1/26/2018,12:36:19,32,34
1/26/2018,12:36:22,33,70
1/26/2018,12:36:25,999,27
1/26/2018,12:36:27,33,71
1/26/2018,12:36:32,33,69
1/26/2018,12:36:37,33,71
1/26/2018,12:36:42,33,80
1/26/2018,12:36:44,32,30
1/26/2018,12:36:47,33,42
1/26/2018,12:36:59,32,74
1/26/2018,12:37:04,32,70
1/26/2018,12:37:09,32,65
1/26/2018,12:37:14,32,65
1/26/2018,12:37:19,32,56
1/26/2018,12:37:24,32,56
1/26/2018,12:37:29,32,60
1/26/2018,12:37:44,32,74
1/26/2018,12:37:49,32,84
1/26/2018,12:37:54,32,84
1/26/2018,12:37:59,32,75
1/26/2018,12:38:02,33,82
1/26/2018,12:38:04,32,75
1/26/2018,12:38:07,33,60
1/26/2018,12:38:09,32,50
1/26/2018,12:40:24,999,59
1/26/2018,12:40:26,34,54
1/26/2018,12:40:29,29,75
1/26/2018,12:43:04,30,17
1/26/2018,12:43:09,30,27
1/26/2018,12:43:14,30,32
1/26/2018,12:43:19,30,21
1/26/2018,12:43:24,999,23
1/26/2018,12:43:29,30,26
1/26/2018,12:43:34,30,23
1/26/2018,12:43:39,30,25
1/26/2018,12:43:44,30,25
1/26/2018,12:43:49,30,46
1/26/2018,12:43:54,30,15
1/26/2018,12:43:59,30,14
1/26/2018,12:44:04,30,21
1/26/2018,12:44:09,30,13
1/26/2018,12:44:14,30,36
1/26/2018,12:44:19,30,26
1/26/2018,12:44:24,30,25
1/26/2018,12:44:29,999,30
1/26/2018,12:44:34,30,17
1/26/2018,12:44:39,30,21
1/26/2018,12:44:44,30,30
1/26/2018,12:44:49,999,23
1/26/2018,12:44:54,30,22
1/26/2018,12:44:59,30,22
1/26/2018,12:45:04,30,12
1/26/2018,12:45:09,30,21
1/26/2018,12:45:14,30,23
1/26/2018,12:45:19,30,28
1/26/2018,12:45:29,30,25
1/26/2018,12:45:34,30,22
1/26/2018,12:45:39,30,16
1/26/2018,12:45:44,30,14
1/26/2018,12:45:49,30,22
1/26/2018,12:46:04,30,19
1/26/2018,12:46:09,30,15
1/26/2018,12:46:14,30,13
1/26/2018,12:46:19,30,26
1/26/2018,12:46:24,30,22
1/26/2018,12:46:29,30,19
1/26/2018,12:46:34,30,19
1/26/2018,12:46:39,30,26
1/26/2018,12:46:44,30,16
1/26/2018,12:46:59,30,22
1/26/2018,12:47:04,30,18
1/26/2018,12:47:09,30,30
1/26/2018,12:47:14,30,17
1/26/2018,12:47:19,30,21
1/26/2018,12:47:24,30,20
1/26/2018,12:47:29,30,19
1/26/2018,12:47:34,30,24
1/26/2018,12:47:39,30,26
1/26/2018,12:47:44,30,28
1/26/2018,12:47:49,30,20
1/26/2018,12:47:54,30,27
1/26/2018,12:47:59,30,19
1/26/2018,12:48:04,30,23
1/26/2018,12:48:09,30,26
1/26/2018,12:48:14,30,20
1/26/2018,12:48:19,30,18
1/26/2018,12:48:24,30,22
1/26/2018,12:48:29,30,15
1/26/2018,12:48:34,30,18
1/26/2018,12:48:39,30,16
1/26/2018,12:48:49,30,15
1/26/2018,12:48:54,30,27
1/26/2018,12:48:59,30,32
1/26/2018,12:49:19,30,19
1/26/2018,12:49:29,30,18
1/26/2018,12:49:34,30,22
1/26/2018,12:49:39,30,14
1/26/2018,12:49:44,30,11
1/26/2018,12:49:59,30,21
1/26/2018,12:50:04,30,19
1/26/2018,12:50:14,30,24
1/26/2018,12:50:19,30,23
1/26/2018,12:50:24,30,29
1/26/2018,12:50:29,30,20
1/26/2018,12:50:39,999,21
1/26/2018,12:50:44,30,22
1/26/2018,12:50:49,30,22
1/26/2018,12:50:54,30,23
1/26/2018,12:50:59,30,15
1/26/2018,12:51:04,30,15
1/26/2018,12:51:09,30,24
1/26/2018,12:51:14,30,20
1/26/2018,12:51:19,30,26
1/26/2018,12:51:29,30,21
1/26/2018,12:51:35,30,21
1/26/2018,12:51:40,30,17
1/26/2018,12:51:45,30,13
1/26/2018,12:51:50,30,19
1/26/2018,12:51:55,30,21
1/26/2018,12:52:00,30,20
1/26/2018,12:52:05,30,23
1/26/2018,12:52:10,30,21
1/26/2018,12:52:15,30,17
1/26/2018,12:52:20,30,14
1/26/2018,12:52:25,30,16
1/26/2018,12:52:30,30,26
1/26/2018,12:52:35,30,15
1/26/2018,12:52:40,30,14
1/26/2018,12:52:50,30,13
1/26/2018,12:52:55,30,21
1/26/2018,12:53:00,30,15
1/26/2018,12:53:10,30,20
1/26/2018,12:53:15,30,26
1/26/2018,12:53:20,30,24
1/26/2018,12:53:25,30,35
1/26/2018,12:53:30,30,25
1/26/2018,12:53:35,30,22
1/26/2018,12:53:40,30,19
1/26/2018,12:53:45,30,20
1/26/2018,12:53:50,30,29
1/26/2018,12:53:55,30,16
1/26/2018,12:54:05,30,23
1/26/2018,12:54:10,30,26
1/26/2018,12:54:15,30,23
1/26/2018,12:54:20,30,30
1/26/2018,12:54:25,30,28
1/26/2018,12:54:30,30,19
1/26/2018,12:54:40,30,31
1/26/2018,12:54:45,30,25
1/26/2018,12:54:50,30,27
1/26/2018,12:54:55,30,36
1/26/2018,12:55:00,30,22
1/26/2018,12:55:05,30,14
1/26/2018,12:55:15,30,18
1/26/2018,12:55:20,30,23
1/26/2018,12:55:25,30,23
1/26/2018,12:55:35,30,20
1/26/2018,12:55:40,30,14
1/26/2018,12:55:45,30,20
1/26/2018,12:55:55,30,19
1/26/2018,12:56:00,30,22
1/26/2018,12:56:05,30,21
1/26/2018,12:56:10,30,13
1/26/2018,12:56:15,30,16
1/26/2018,12:56:30,30,21
1/26/2018,12:56:35,30,20
1/26/2018,12:56:40,999,32
1/26/2018,12:56:55,30,13
1/26/2018,12:57:00,30,37
1/26/2018,12:57:05,30,18
1/26/2018,12:57:15,30,25
1/26/2018,12:57:25,30,21
1/26/2018,12:57:30,30,15
1/26/2018,12:57:35,30,21
1/26/2018,12:57:40,999,23
1/26/2018,12:57:45,30,23
1/26/2018,12:57:50,30,27
1/26/2018,12:57:55,30,37
1/26/2018,12:58:00,30,23
1/26/2018,12:58:05,30,15
1/26/2018,12:58:10,30,20
1/26/2018,12:58:15,30,27
1/26/2018,12:58:20,30,36
1/26/2018,12:58:25,30,25
1/26/2018,12:58:30,30,18
1/26/2018,12:58:35,30,18
1/26/2018,12:58:40,30,17
1/26/2018,12:58:45,30,18
1/26/2018,12:58:50,30,31
1/26/2018,12:58:55,30,45
1/26/2018,12:59:00,30,43
1/26/2018,12:59:05,30,36
1/26/2018,12:59:10,30,19
1/26/2018,12:59:15,30,18
1/26/2018,12:59:30,30,21
1/26/2018,12:59:35,30,11
1/26/2018,12:59:40,30,32
1/26/2018,12:59:45,30,16
1/26/2018,12:59:50,999,23
1/26/2018,12:59:55,30,26
1/26/2018,13:00:05,30,33
1/26/2018,13:00:09,30,34
1/26/2018,13:00:19,30,24
1/26/2018,13:00:24,30,44
1/26/2018,13:00:29,30,23
1/26/2018,13:00:34,30,24
1/26/2018,13:00:39,30,25
1/26/2018,13:00:44,30,31
1/26/2018,13:00:48,30,31
1/26/2018,13:00:58,30,16
1/26/2018,13:01:38,30,18
1/26/2018,13:01:43,30,14
1/26/2018,13:09:38,30,24
1/26/2018,13:14:53,17,16
1/26/2018,13:24:57,17,25
1/26/2018,13:24:58,30,53
1/26/2018,13:25:03,999,41
1/26/2018,13:28:52,17,41
1/26/2018,13:28:57,17,29
1/26/2018,13:29:02,17,16
1/26/2018,13:29:07,17,34
1/26/2018,13:29:12,17,20
1/26/2018,13:29:17,999,38
1/26/2018,13:29:22,17,27
1/26/2018,13:31:48,30,20
1/26/2018,13:41:52,999,18
1/26/2018,13:51:07,30,17
1/26/2018,13:55:33,30,14
1/26/2018,13:55:43,30,19
1/26/2018,13:55:48,30,13
1/26/2018,13:55:53,30,19
1/26/2018,13:55:58,999,30
1/26/2018,13:56:03,30,24
1/26/2018,13:56:08,30,18
1/26/2018,13:56:23,30,16
1/26/2018,13:56:28,30,21
1/26/2018,13:56:58,30,24
1/26/2018,13:57:08,30,14
1/26/2018,13:57:48,30,23
1/26/2018,13:58:03,30,17
1/26/2018,13:58:08,30,12
1/26/2018,13:58:23,30,20
1/26/2018,13:58:33,30,13
1/26/2018,13:58:38,30,38
1/26/2018,13:58:53,999,25
1/26/2018,13:59:08,30,30
1/26/2018,13:59:28,30,34
1/26/2018,13:59:33,30,19
1/26/2018,13:59:38,30,14
1/26/2018,13:59:43,30,46
1/26/2018,13:59:48,30,35
1/26/2018,13:59:53,30,33
1/26/2018,13:59:58,30,17
1/26/2018,14:00:03,30,27
1/26/2018,14:00:08,30,26
1/26/2018,14:00:18,30,23
1/26/2018,14:00:23,30,29
1/26/2018,14:00:28,30,26
1/26/2018,14:01:58,30,18
1/26/2018,14:06:38,32,90
1/26/2018,14:06:43,32,84
1/26/2018,14:06:48,32,86
1/26/2018,14:06:53,32,93
1/26/2018,14:06:58,32,85
1/26/2018,14:07:03,32,85
1/26/2018,14:07:08,32,86
1/26/2018,14:07:10,33,85
1/26/2018,14:07:13,32,37
1/26/2018,14:20:26,32,44
1/26/2018,14:20:34,33,50
1/26/2018,14:20:36,32,81
1/26/2018,14:20:41,32,125
1/26/2018,14:20:44,33,69
1/26/2018,14:20:46,32,126
1/26/2018,14:20:51,32,144
1/26/2018,14:20:56,32,83
1/26/2018,14:21:01,32,128
1/26/2018,14:21:06,32,118
1/26/2018,14:21:11,32,113
1/26/2018,14:21:16,32,125
1/26/2018,14:21:21,32,81
1/26/2018,14:21:26,32,98
1/26/2018,14:21:31,32,93
1/26/2018,14:21:36,32,87
1/26/2018,14:21:41,32,108
1/26/2018,14:21:46,32,82
1/26/2018,14:21:49,33,28
1/26/2018,14:21:51,32,81
1/26/2018,14:21:54,33,34
1/26/2018,14:21:56,32,81
1/26/2018,14:22:01,32,83
1/26/2018,14:22:04,33,24
1/26/2018,14:22:06,32,88
1/26/2018,14:22:11,32,76
1/26/2018,14:22:16,32,104
1/26/2018,14:22:21,32,101
1/26/2018,14:22:24,33,14
1/26/2018,14:22:26,32,105
1/26/2018,14:22:31,32,102
1/26/2018,14:22:36,32,103
1/26/2018,14:22:41,32,99
1/26/2018,14:22:46,32,102
1/26/2018,14:22:51,32,96
1/26/2018,14:22:56,32,104
1/26/2018,14:23:01,32,100
1/26/2018,14:23:06,32,104
1/26/2018,14:23:11,32,106
1/26/2018,14:23:14,33,21
1/26/2018,14:23:16,32,105
1/26/2018,14:23:21,32,101
1/26/2018,14:23:26,32,104
1/26/2018,14:23:31,32,102
1/26/2018,14:23:36,32,106
1/26/2018,14:23:41,32,106
1/26/2018,14:23:46,32,110
1/26/2018,14:23:51,32,105
1/26/2018,14:23:56,32,110
1/26/2018,14:24:01,32,107
1/26/2018,14:24:06,32,106
1/26/2018,14:24:11,32,108
1/26/2018,14:24:13,33,132
1/26/2018,14:24:16,32,97
1/26/2018,14:24:18,33,62
1/26/2018,14:24:21,32,106
1/26/2018,14:24:23,33,103
1/26/2018,14:24:26,32,101
1/26/2018,14:24:28,33,101
1/26/2018,14:24:31,32,99
1/26/2018,14:24:33,33,104
1/26/2018,14:24:36,32,102
1/26/2018,14:24:38,33,105
1/26/2018,14:24:41,32,98
1/26/2018,14:24:43,33,112
1/26/2018,14:24:46,32,107
1/26/2018,14:24:48,33,113
1/26/2018,14:24:51,32,96
1/26/2018,14:24:53,33,99
1/26/2018,14:24:56,32,104
1/26/2018,14:24:58,33,91
1/26/2018,14:25:01,32,104
1/26/2018,14:25:03,33,64
1/26/2018,14:25:06,32,103
1/26/2018,14:25:08,33,78
1/26/2018,14:25:11,32,106
1/26/2018,14:25:13,33,108
