Date,Time,Tag ID,Power
02/06/2018,14:37:23,18,255
02/06/2018,14:37:28,18,255
02/06/2018,14:37:33,18,253
02/06/2018,14:37:38,18,254
02/06/2018,14:37:43,18,255
02/06/2018,14:37:48,18,254
02/06/2018,14:37:53,18,209
02/06/2018,14:37:58,18,199
02/06/2018,14:38:03,18,196
02/06/2018,14:38:08,18,201
02/06/2018,14:38:13,18,254
02/06/2018,14:38:18,18,254
02/06/2018,14:38:23,18,255
02/06/2018,14:38:28,18,255
02/06/2018,14:38:33,18,255
02/06/2018,14:45:38,18,254
02/06/2018,14:45:43,18,255
02/06/2018,14:45:48,18,254
02/06/2018,14:45:53,18,254
02/06/2018,14:45:58,18,255
02/06/2018,14:46:03,18,255
02/06/2018,14:46:08,18,254
02/06/2018,14:46:13,18,213
02/06/2018,14:46:18,18,255
02/06/2018,14:46:23,18,255
02/06/2018,14:46:28,18,255
02/06/2018,14:46:33,18,255
02/06/2018,14:46:38,18,255
02/06/2018,14:46:43,18,253
02/06/2018,14:46:48,18,253
02/06/2018,14:46:53,18,253
02/06/2018,14:46:58,18,255
02/06/2018,14:47:03,18,255
02/06/2018,14:47:08,18,255
02/06/2018,14:47:13,18,255
02/06/2018,14:47:18,18,255
02/06/2018,14:47:23,18,254
02/06/2018,14:47:28,18,218
02/06/2018,14:47:33,18,255
02/06/2018,14:47:38,18,228
02/06/2018,14:47:43,18,255
02/06/2018,14:47:48,18,255
02/06/2018,14:47:53,18,255
02/06/2018,14:47:58,18,139
02/06/2018,14:48:03,18,225
02/06/2018,14:48:08,18,255
02/06/2018,14:48:13,18,255
02/06/2018,14:48:18,18,255
02/06/2018,14:48:23,18,255
02/06/2018,14:48:28,18,255
02/06/2018,14:48:33,18,255
02/06/2018,14:48:38,18,255
02/06/2018,14:48:43,18,255
02/06/2018,14:48:48,18,255
02/06/2018,14:48:53,18,255
02/06/2018,14:48:58,18,255
02/06/2018,14:49:03,18,255
02/06/2018,14:49:08,18,255
02/06/2018,14:49:13,18,255
02/06/2018,14:49:18,18,255
02/06/2018,14:49:23,18,255
02/06/2018,14:49:28,18,255
02/06/2018,14:49:33,18,255
02/06/2018,14:49:38,18,255
02/06/2018,14:49:43,18,255
02/06/2018,14:49:48,18,255
02/06/2018,14:49:53,18,255
02/06/2018,14:49:58,18,255
02/06/2018,14:50:03,18,255
02/06/2018,14:50:08,18,255
02/06/2018,14:50:13,18,255
02/06/2018,14:50:18,18,255
02/06/2018,14:50:23,18,255
02/06/2018,14:50:28,18,255
02/06/2018,14:50:33,18,255
02/06/2018,14:50:38,18,255
02/06/2018,14:50:43,18,255
02/06/2018,14:50:48,18,255
02/06/2018,14:50:53,18,255
02/06/2018,14:50:58,18,255
02/06/2018,14:51:03,18,253
02/06/2018,14:51:08,18,255
02/06/2018,14:51:13,18,255
02/06/2018,14:51:18,18,255
02/06/2018,14:51:23,18,255
02/06/2018,14:51:28,18,218
02/06/2018,14:51:33,18,254
02/06/2018,14:51:38,18,251
02/06/2018,14:51:43,18,251
02/06/2018,14:51:48,18,209
02/06/2018,14:51:53,18,255
02/06/2018,14:51:58,18,255
02/06/2018,14:52:03,18,255
02/06/2018,14:52:07,18,255
02/06/2018,14:52:12,18,255
02/06/2018,14:52:17,18,255
02/06/2018,14:52:22,18,255
02/06/2018,14:52:27,18,255
02/06/2018,14:52:32,18,255
02/06/2018,14:52:37,18,248
02/06/2018,14:52:42,18,255
02/06/2018,14:52:47,18,255
02/06/2018,14:52:52,18,254
02/06/2018,14:52:57,18,255
02/06/2018,14:53:02,18,255
02/06/2018,14:53:07,18,255
02/06/2018,14:53:12,18,255
02/06/2018,14:53:17,18,255
02/06/2018,14:53:22,18,255
02/06/2018,14:53:27,18,255
02/06/2018,14:53:32,18,255
02/06/2018,14:53:37,18,255
02/06/2018,14:53:42,18,255
02/06/2018,14:53:47,18,255
02/06/2018,14:53:52,18,255
02/06/2018,14:53:57,18,255
02/06/2018,14:54:02,18,255
02/06/2018,14:54:07,18,255
02/06/2018,14:54:12,18,255
02/06/2018,14:54:17,18,255
02/06/2018,14:54:22,18,189
02/06/2018,14:54:27,18,255
02/06/2018,14:54:32,18,255
02/06/2018,14:54:37,18,241
02/06/2018,14:54:42,18,255
02/06/2018,14:54:47,18,238
02/06/2018,14:54:52,18,255
02/06/2018,14:54:57,18,254
02/06/2018,14:55:02,18,255
02/06/2018,14:55:07,18,255
02/06/2018,14:55:12,18,251
02/06/2018,14:55:17,18,255
02/06/2018,14:55:22,18,255
02/06/2018,14:55:27,18,255
02/06/2018,14:55:32,18,255
02/06/2018,14:55:37,18,255
02/06/2018,14:55:42,18,247
02/06/2018,14:55:47,18,255
02/06/2018,14:55:52,18,235
02/06/2018,14:55:57,18,255
02/06/2018,14:56:02,18,255
02/06/2018,14:56:07,18,255
02/06/2018,14:56:12,18,249
02/06/2018,14:56:17,18,255
02/06/2018,14:56:22,18,255
02/06/2018,14:56:27,18,254
02/06/2018,14:56:32,18,255
02/06/2018,14:56:37,18,255
02/06/2018,14:56:42,18,255
02/06/2018,14:56:47,18,255
02/06/2018,14:56:52,18,255
02/06/2018,14:56:57,18,255
02/06/2018,14:57:02,18,255
02/06/2018,14:57:07,18,255
02/06/2018,14:57:12,18,255
02/06/2018,14:57:17,18,255
02/06/2018,14:57:22,18,255
02/06/2018,14:57:27,18,255
02/06/2018,14:57:32,18,255
02/06/2018,14:57:37,18,255
02/06/2018,14:57:42,18,255
02/06/2018,14:57:47,18,255
02/06/2018,14:57:52,18,255
02/06/2018,14:57:57,18,255
02/06/2018,14:58:02,18,255
02/06/2018,14:58:07,18,255
02/06/2018,14:58:12,18,255
02/06/2018,14:58:17,18,255
02/06/2018,14:58:22,18,255
02/06/2018,14:58:27,18,255
02/06/2018,14:58:32,18,255
02/06/2018,14:58:37,18,255
02/06/2018,14:58:42,18,255
02/06/2018,14:58:47,18,255
02/06/2018,14:58:52,18,255
02/06/2018,14:58:57,18,255
02/06/2018,14:59:02,18,255
02/06/2018,14:59:07,18,255
02/06/2018,14:59:12,18,255
02/06/2018,14:59:17,18,255
02/06/2018,14:59:22,18,255
02/06/2018,14:59:27,18,255
02/06/2018,14:59:32,18,255
02/06/2018,14:59:37,18,255
02/06/2018,14:59:42,18,255
02/06/2018,14:59:47,18,255
02/06/2018,14:59:52,18,255
02/06/2018,14:59:57,18,255
02/06/2018,15:00:02,18,255
02/06/2018,15:00:07,18,205
02/06/2018,15:00:12,18,255
02/06/2018,15:00:17,18,255
02/06/2018,15:00:22,18,255
02/06/2018,15:00:27,18,255
02/06/2018,15:00:32,18,255
02/06/2018,15:00:37,18,255
02/06/2018,15:00:42,18,255
02/06/2018,15:00:47,18,255
02/06/2018,15:00:52,18,255
02/06/2018,15:00:57,18,255
02/06/2018,15:01:02,18,255
02/06/2018,15:01:07,18,255
02/06/2018,15:01:12,18,255
02/06/2018,15:01:17,18,148
02/06/2018,15:01:22,18,252
02/06/2018,15:01:27,18,193
02/06/2018,15:01:32,18,213
02/06/2018,15:01:37,18,205
02/06/2018,15:01:42,18,188
02/06/2018,15:01:47,18,174
02/06/2018,15:01:52,18,128
02/06/2018,15:01:57,18,187
02/06/2018,15:02:02,18,155
02/06/2018,15:02:07,18,148
02/06/2018,15:02:12,18,89
02/06/2018,15:02:17,18,176
02/06/2018,15:02:22,18,171
02/06/2018,15:02:27,18,196
02/06/2018,15:02:32,18,139
02/06/2018,15:02:37,18,191
02/06/2018,15:02:42,18,177
02/06/2018,15:02:47,18,187
02/06/2018,15:02:52,18,156
02/06/2018,15:02:57,18,103
02/06/2018,15:03:02,18,134
02/06/2018,15:03:07,18,137
02/06/2018,15:03:12,18,130
02/06/2018,15:03:17,18,121
02/06/2018,15:03:22,18,143
02/06/2018,15:03:27,18,141
02/06/2018,15:03:32,18,124
02/06/2018,15:03:37,18,124
02/06/2018,15:03:42,18,129
02/06/2018,15:03:47,18,136
02/06/2018,15:03:52,18,133
02/06/2018,15:03:57,18,142
02/06/2018,15:04:02,18,135
02/06/2018,15:04:07,18,119
02/06/2018,15:04:12,18,141
02/06/2018,15:04:17,18,137
02/06/2018,15:04:22,18,133
02/06/2018,15:04:27,18,180
02/06/2018,15:04:32,18,186
02/06/2018,15:04:37,18,189
02/06/2018,15:04:42,18,187
02/06/2018,15:04:47,18,189
02/06/2018,15:04:52,18,190
02/06/2018,15:04:57,18,105
02/06/2018,15:05:02,18,85
02/06/2018,15:05:07,18,115
02/06/2018,15:05:12,18,77
02/06/2018,15:05:17,18,87
02/06/2018,15:05:23,18,113
02/06/2018,15:05:28,18,79
02/06/2018,15:05:33,18,184
02/06/2018,15:05:38,18,174
02/06/2018,15:05:43,18,100
02/06/2018,15:05:48,999,39
02/06/2018,15:05:53,18,128
02/06/2018,15:05:58,18,94
02/06/2018,15:06:03,18,159
02/06/2018,15:06:08,18,185
02/06/2018,15:06:13,18,156
02/06/2018,15:06:28,18,197
02/06/2018,15:06:33,18,166
02/06/2018,15:06:38,18,181
02/06/2018,15:06:43,18,103
02/06/2018,15:06:48,18,123
02/06/2018,15:06:53,18,160
02/06/2018,15:06:58,18,118
02/06/2018,15:07:03,18,162
02/06/2018,15:07:08,18,154
02/06/2018,15:07:13,18,155
02/06/2018,15:07:18,18,151
02/06/2018,15:07:23,18,162
02/06/2018,15:07:28,18,111
02/06/2018,15:07:33,18,153
02/06/2018,15:07:38,18,175
02/06/2018,15:07:43,18,180
02/06/2018,15:07:48,18,193
02/06/2018,15:07:53,18,137
02/06/2018,15:07:58,18,122
02/06/2018,15:08:03,999,62
02/06/2018,15:08:08,18,69
02/06/2018,15:08:13,18,153
02/06/2018,15:08:22,18,109
02/06/2018,15:08:27,18,111
02/06/2018,15:08:32,18,89
02/06/2018,15:08:42,18,80
02/06/2018,15:08:52,18,117
02/06/2018,15:09:02,18,66
02/06/2018,15:09:07,18,65
02/06/2018,15:09:12,18,102
02/06/2018,15:09:22,18,73
02/06/2018,15:09:27,18,63
02/06/2018,15:09:42,18,35
02/06/2018,15:09:47,18,36
02/06/2018,15:09:56,999,20
02/06/2018,15:10:18,999,27
02/06/2018,15:10:19,999,21
02/06/2018,15:10:24,999,24
02/06/2018,15:10:25,999,21
02/06/2018,15:10:26,999,20
