,10,14,21,22,23,25,27,29,31,32
11,81,21,10,1,1,0,88,39,25,15
17,15,52,71,10,12,25,43,19,216,140
20,12,141,369,25,51,7,128,47,213,203
24,15,81,109,49,155,0,113,39,252,201
26,0,11,8,10,0,21,0,0,5,15
28,3,61,34,8,16,0,51,28,65,22
30,13,96,79,24,50,6,98,20,306,83
33,18,48,103,10,22,9,125,95,139,581
34,22,22,28,4,16,0,100,213,39,77
