,10,14,21,22,23,25,27,29,31,32
11,234,43,78,8,9,8,127,112,67,74
17,88,541,555,395,106,190,294,332,585,606
20,143,615,2277,423,204,139,568,566,682,1220
24,119,382,613,268,554,45,510,475,596,1043
26,12,205,166,192,25,393,64,94,75,137
28,66,236,200,121,46,29,102,109,200,115
30,55,418,302,216,106,118,203,168,819,284
33,109,276,813,180,162,59,576,645,490,3092
34,107,217,366,124,66,51,408,1411,142,534
