,10,14,21,22,23,25,27,29,31,32
11,505,16,102,1,19,4,223,181,63,86
17,81,641,578,417,74,192,357,433,1001,653
20,201,663,4394,320,223,87,677,617,901,1511
24,159,345,652,217,1004,21,619,548,922,1197
26,10,220,136,195,19,631,36,93,57,53
28,70,384,237,135,35,16,74,112,241,90
30,68,567,321,302,104,137,200,190,1913,339
33,93,175,805,96,150,26,667,873,612,6874
34,137,240,392,107,68,45,684,3733,132,692
