,10,14,21,22,23,25,27,29,31,32
11,275,27,74,4,9,3,143,122,59,67
17,70,537,489,351,83,174,259,328,618,551
20,137,579,2529,347,178,110,527,521,665,1170
24,110,327,535,220,586,28,465,453,566,938
26,12,197,125,179,16,416,45,81,62,91
28,48,243,206,107,34,26,87,96,195,90
30,50,426,257,216,83,115,182,154,950,240
33,89,194,668,108,132,30,560,615,448,3752
34,99,201,314,104,54,50,432,1769,122,497
