,10,14,21,22,23,25,27,29,31,32
11,305,47,89,6,12,5,162,146,72,84
17,98,654,636,432,115,211,337,402,724,714
20,170,714,2924,468,226,137,671,674,816,1480
24,141,433,702,288,695,49,601,566,723,1222
26,14,239,169,213,26,480,62,98,83,130
28,82,293,253,135,50,34,116,135,243,123
30,63,521,330,258,125,139,237,200,1069,327
33,121,294,907,177,181,53,697,792,574,4132
34,122,250,401,130,73,60,510,1904,164,645
